feature,mean_gain
chemberta_2,13.307313537597656
HL_name_DOTAP,13.032332611083984
chemberta_4,12.817795372009277
chemberta_16,10.686539268493652
HL_name_DOPE,10.431975555419921
Model_type_DC2.4,10.342254447937012
IL_to_nucleicacid_massratio,9.117619037628174
HL_name_14PA,6.521842384338379
HL_name_18PG,6.00211009979248
HL_name_DDAB,5.0448507308959964
has_quat,4.12349853515625
has_carbonate,1.3783988952636719
has_ester,0.0
has_disulfide,0.0
Cargo_type_FLuc,0.0
Cargo_type_GFP,0.0
Model_type_HEK293T,0.0
Model_type_IGROV1,0.0
Model_type_RAW264.7,0.0
has_amine,0.0
has_guanidine,0.0
has_imidazole,0.0
HL_name_MDOA,0.0
