feature,mean_gain
chemberta_pca_94,38.343257904052734
mgk_18,38.3250228881836
chemberta_pca_76,38.23547649383545
chemberta_pca_155,38.128194427490236
HL_molratio,38.11224193572998
chemberta_pca_88,37.999955368041995
chemberta_pca_144,37.91453247070312
mgk_28,37.90315170288086
chemberta_pca_42,37.73370513916016
chemberta_pca_145,37.6406795501709
chemberta_pca_208,37.64055557250977
chemberta_pca_169,37.52189331054687
chemberta_pca_151,37.46428604125977
chemberta_pca_172,37.39324264526367
chemberta_pca_177,37.28444366455078
chemberta_pca_179,37.18547401428223
chemberta_pca_180,37.02345008850098
chemberta_pca_231,37.009848022460936
chemberta_pca_181,36.90081596374512
chemberta_pca_166,36.74061107635498
chemberta_pca_210,36.486195755004886
chemberta_pca_92,36.410759353637694
chemberta_pca_111,36.41073837280273
chemberta_pca_203,36.36020431518555
chemberta_pca_230,36.34188003540039
chemberta_pca_199,36.248325729370116
chemberta_pca_93,36.16977882385254
chemberta_pca_178,36.05524806976318
chemberta_pca_174,36.01765747070313
chemberta_pca_124,35.97794456481934
chemberta_pca_123,35.953712463378906
chemberta_pca_200,35.843723678588866
chemberta_pca_44,35.837829780578616
chemberta_pca_224,35.66698303222656
chemberta_pca_138,35.599836349487305
chemberta_pca_193,35.489335250854495
chemberta_pca_164,35.44130592346191
chemberta_pca_237,35.34453430175781
chemberta_pca_79,35.284716796875
mgk_25,35.11028900146484
chemberta_pca_192,34.9793643951416
chemberta_pca_183,34.97091178894043
chemberta_pca_157,34.96912460327148
HL_name_MDOA,34.85962600708008
chemberta_pca_240,34.72289066314697
chemberta_pca_71,34.33938331604004
chemberta_pca_113,34.32940559387207
chemberta_pca_102,34.2969554901123
chemberta_pca_117,34.24009399414062
chemberta_pca_58,34.12451934814453
chemberta_pca_57,34.025241470336915
chemberta_pca_171,34.02516174316406
Model_type_BeWo_b30,33.76225471496582
chemberta_pca_246,33.69764385223389
chemberta_pca_110,33.213910293579104
chemberta_pca_185,33.17418098449707
chemberta_pca_187,33.107208251953125
chemberta_pca_56,33.10170555114746
chemberta_pca_239,32.84716644287109
chemberta_pca_194,32.52890129089356
chemberta_pca_1,32.51698532104492
chemberta_pca_103,32.42164974212646
chemberta_pca_255,32.30790252685547
chemberta_pca_10,32.19814910888672
van.der.Waals.Molecular.Volume,32.1953462600708
chemberta_pca_2,32.147926330566406
chemberta_pca_115,32.12802734375
chemberta_pca_91,32.105293655395506
chemberta_pca_218,31.72005271911621
chemberta_pca_11,30.970545959472656
chemberta_pca_95,30.87004623413086
chemberta_pca_148,30.528036880493165
chemberta_pca_68,30.395346069335936
chemberta_pca_244,29.911852073669433
chemberta_pca_158,29.627452087402343
chemberta_pca_87,29.29756565093994
chemberta_pca_229,29.226440048217775
chemberta_pca_8,29.060602760314943
has_ester,26.873543119430543
HL_name_DOTAP,23.544755744934083
chemberta_pca_3,22.270434379577637
chemberta_pca_0,21.883941841125488
chemberta_pca_4,20.75968647003174
IL_to_nucleicacid_massratio,20.02130241394043
IL_molratio,18.93086471557617
HL_name_DOPE,18.18940963745117
Model_type_DC2.4,14.728705787658692
HL_name_14PA,13.672372436523437
HL_name_18PG,12.49251070022583
HL_name_DDAB,8.19850196838379
has_carbonate,7.455412292480469
Model_type_IGROV1,6.182561874389648
has_disulfide,0.0
Cargo_type_FLuc,0.0
Cargo_type_GFP,0.0
Model_type_RAW264.7,0.0
Model_type_HEK293T,0.0
