IL_SMILES,Experiment_value,rel,IL_molratio,HL_molratio,CHL_molratio,PEG_molratio,IL_to_nucleicacid_massratio,molwtlog1p,Nitrogen.Count,Rotatable.Bonds,LogP,Fraction.sp3.Carbons,Topological.Polar.Surface.Area,Hydrogen.Bond.Donors,Hydrogen.Bond.Acceptors,Heavy.Atoms,van.der.Waals.Molecular.Volume,Molar.Refractivity,has_ester,has_carbonate,has_disulfide,Cargo_type_FLuc,Cargo_type_GFP,Model_type_A549,Model_type_BeWo_b30,Model_type_DC2.4,Model_type_HEK293T,Model_type_HeLa,Model_type_HepG2,Model_type_IGROV1,Model_type_RAW264.7,HL_name_14PA,HL_name_18PG,HL_name_DDAB,HL_name_DOPE,HL_name_DOTAP,HL_name_DSPC,HL_name_MDOA,num_permanent_cationic_N,formal_net_charge,Dose_ug_nucleicacid,Sample_weight
CCCCCC(CCC)C(=O)OCC(CC)(COC(=O)CCN1CCN(CCC(=O)OCC(CC)(COC(=O)C(CCC)CCCCC)COC(=O)C(CCC)CCCCC)CC1)COC(=O)C(CCC)CCCCC,0.407991685,1,35.0,16.0,46.5,2.5,10.0,6.98526801975588,2,48,13.4226,0.903225806,164.28,0,14,76,1078.837177,303.476,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCC/C=C/CCC(=O)OCC(CC)(COC(=O)CC/C=C/CCCCC)COC(=O)CCN1CCN(CCC(=O)OCC(CC)(COC(=O)CC/C=C/CCCCC)COC(=O)CC/C=C/CCCCC)CC1,0.285921297,1,35.0,16.0,46.5,2.5,10.0,6.9777774871868985,2,48,13.103,0.774193548,164.28,0,14,76,1070.774577,303.38,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCCCCCCC(=O)OCC(CC)(COC(=O)CCCCCCCCCC)COC(=O)CCN1CCN(CCC(=O)OCC(CC)(COC(=O)CCCCCCCCCC)COC(=O)CCCCCCCCCC)CC1,-1.56667637,0,35.0,16.0,46.5,2.5,10.0,7.035888125644861,2,56,15.5594,0.909090909,164.28,0,14,80,1134.899777,322.224,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCCCCCCCC(=O)OCC(CC)(COC(=O)CCCCCCCCCCC)COC(=O)CCN1CCN(CCC(=O)OCC(CC)(COC(=O)CCCCCCCCCCC)COC(=O)CCCCCCCCCCC)CC1,-1.56667637,0,35.0,16.0,46.5,2.5,10.0,7.084068823762096,2,60,17.1198,0.914285714,164.28,0,14,84,1190.962378,340.692,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCC(=O)OCC(CC)(COC(=O)CCCCC)COC(=O)CCN(CCC(=O)OCC(CC)(COC(=O)CCCCC)COC(=O)CCCCC)N1CCN(C)CC1,0.142309074,1,35.0,16.0,46.5,2.5,10.0,6.7858203862831585,3,37,7.6042,0.872340426,167.52,0,15,62,883.6133252,237.647,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCCC(=O)OCC(CC)(COC(=O)CCCCCC)COC(=O)CCN(CCC(=O)OCC(CC)(COC(=O)CCCCCC)COC(=O)CCCCCC)N1CCN(C)CC1,-0.073109259,0,35.0,16.0,46.5,2.5,10.0,6.847276771490483,3,41,9.1646,0.882352941,167.52,0,15,66,939.6759254,256.115,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCC(C)C(=O)OCC(CC)(COC(=O)CCN(CCC(=O)OCC(CC)(COC(=O)C(C)CCCC)COC(=O)C(C)CCCC)N1CCN(C)CC1)COC(=O)C(C)CCCC,0.099225408,1,35.0,16.0,46.5,2.5,10.0,6.847276771490484,3,37,8.5882,0.882352941,167.52,0,15,66,939.6759254,255.835,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCCCC(=O)OCC(CC)(COC(=O)CCCCCCC)COC(=O)CCN(CCC(=O)OCC(CC)(COC(=O)CCCCCCC)COC(=O)CCCCCCC)N1CCN(C)CC1,-1.329716203,0,35.0,16.0,46.5,2.5,10.0,6.905173950217869,3,45,10.725,0.890909091,167.52,0,15,70,995.7385257,274.583,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCC(C)C(=O)OCC(CC)(COC(=O)CCN(CCC(=O)OCC(CC)(COC(=O)C(C)CCCCC)COC(=O)C(C)CCCCC)N1CCN(C)CC1)COC(=O)C(C)CCCCC,0.82446713,1,35.0,16.0,46.5,2.5,10.0,6.905173950217869,3,41,10.1486,0.890909091,167.52,0,15,70,995.7385257,274.303,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCC(CC)C(=O)OCC(CC)(COC(=O)CCN(CCC(=O)OCC(CC)(COC(=O)C(CC)CCCC)COC(=O)C(CC)CCCC)N1CCN(C)CC1)COC(=O)C(CC)CCCC,0.522881463,1,35.0,16.0,46.5,2.5,10.0,6.905173950217869,3,41,10.1486,0.890909091,167.52,0,15,70,995.7385257,274.303,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCCCCC(=O)OCC(CC)(COC(=O)CCCCCCCC)COC(=O)CCN(CCC(=O)OCC(CC)(COC(=O)CCCCCCCC)COC(=O)CCCCCCCC)N1CCN(C)CC1,-1.099936647,0,35.0,16.0,46.5,2.5,10.0,6.959901709345677,3,49,12.2854,0.898305085,167.52,0,15,74,1051.801126,293.051,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCC(C)CCC(=O)OCC(CC)(COC(=O)CCC(C)CCCC)COC(=O)CCN(CCC(=O)OCC(CC)(COC(=O)CCC(C)CCCC)COC(=O)CCC(C)CCCC)N1CCN(C)CC1,0.788564074,1,35.0,16.0,46.5,2.5,10.0,6.959901709345677,3,45,11.709,0.898305085,167.52,0,15,74,1051.801126,292.771,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCCCCCC(=O)OCC(CC)(COC(=O)CCCCCCCCC)COC(=O)CCN(CCC(=O)OCC(CC)(COC(=O)CCCCCCCCC)COC(=O)CCCCCCCCC)N1CCN(C)CC1,-1.013769314,0,35.0,16.0,46.5,2.5,10.0,7.011789114989563,3,53,13.8458,0.904761905,167.52,0,15,78,1107.863726,311.519,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCC(C)CCC(=O)OCC(CC)(COC(=O)CCC(C)CCCCC)COC(=O)CCN(CCC(=O)OCC(CC)(COC(=O)CCC(C)CCCCC)COC(=O)CCC(C)CCCCC)N1CCN(C)CC1,-0.783989759,0,35.0,16.0,46.5,2.5,10.0,7.011789114989563,3,49,13.2694,0.904761905,167.52,0,15,78,1107.863726,311.239,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCC(CC)CCC(=O)OCC(CC)(COC(=O)CCC(CC)CCCC)COC(=O)CCN(CCC(=O)OCC(CC)(COC(=O)CCC(CC)CCCC)COC(=O)CCC(CC)CCCC)N1CCN(C)CC1,-1.071214203,0,35.0,16.0,46.5,2.5,10.0,7.011789114989563,3,49,13.2694,0.904761905,167.52,0,15,78,1107.863726,311.239,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCC(CCC)C(=O)OCC(CC)(COC(=O)CCN(CCC(=O)OCC(CC)(COC(=O)C(CCC)CCCCC)COC(=O)C(CCC)CCCCC)N1CCN(C)CC1)COC(=O)C(CCC)CCCCC,0.731119185,1,35.0,16.0,46.5,2.5,10.0,7.011789114989563,3,49,13.2694,0.904761905,167.52,0,15,78,1107.863726,311.239,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCC/C=C/CCC(=O)OCC(CC)(COC(=O)CC/C=C/CCCCC)COC(=O)CCN(CCC(=O)OCC(CC)(COC(=O)CC/C=C/CCCCC)COC(=O)CC/C=C/CCCCC)N1CCN(C)CC1,0.027419297,0,35.0,16.0,46.5,2.5,10.0,7.004495345102506,3,49,12.9498,0.777777778,167.52,0,15,78,1099.801126,311.143,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCCCCCCC(=O)OCC(CC)(COC(=O)CCCCCCCCCC)COC(=O)CCN(CCC(=O)OCC(CC)(COC(=O)CCCCCCCCCC)COC(=O)CCCCCCCCCC)N1CCN(C)CC1,-1.552315147,0,35.0,16.0,46.5,2.5,10.0,7.061116504415118,3,57,15.4062,0.910447761,167.52,0,15,82,1163.926326,329.987,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCCCCCCCC(=O)OCC(CC)(COC(=O)CCCCCCCCCCC)COC(=O)CCN(CCC(=O)OCC(CC)(COC(=O)CCCCCCCCCCC)COC(=O)CCCCCCCCCCC)N1CCN(C)CC1,-1.624121259,0,35.0,16.0,46.5,2.5,10.0,7.10812465632527,3,61,16.9666,0.915492958,167.52,0,15,86,1219.988927,348.455,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCC(=O)OCC(CC)(COC(=O)CCCCC)COC(=O)CCN(CCC(=O)OCC(CC)(COC(=O)CCCCC)COC(=O)CCCCC)CCN(C)C,-0.424959204,0,35.0,16.0,46.5,2.5,10.0,6.754813867694863,2,39,8.0034,0.869565217,164.28,0,14,60,856.6024261,231.998,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCCC(=O)OCC(CC)(COC(=O)CCCCCC)COC(=O)CCN(CCC(=O)OCC(CC)(COC(=O)CCCCCC)COC(=O)CCCCCC)CCN(C)C,-0.030025592,0,35.0,16.0,46.5,2.5,10.0,6.818145620289324,2,43,9.5638,0.88,164.28,0,14,64,912.6650264,250.466,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCC(C)C(=O)OCC(CC)(COC(=O)CCN(CCC(=O)OCC(CC)(COC(=O)C(C)CCCC)COC(=O)C(C)CCCC)CCN(C)C)COC(=O)C(C)CCCC,-0.331611259,0,35.0,16.0,46.5,2.5,10.0,6.818145620289324,2,39,8.9874,0.88,164.28,0,14,64,912.6650264,250.186,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCCCC(=O)OCC(CC)(COC(=O)CCCCCCC)COC(=O)CCN(CCC(=O)OCC(CC)(COC(=O)CCCCCCC)COC(=O)CCCCCCC)CCN(C)C,0.731119185,1,35.0,16.0,46.5,2.5,10.0,6.877704235609802,2,47,11.1242,0.888888889,164.28,0,14,68,968.7276266,268.934,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCC(C)C(=O)OCC(CC)(COC(=O)CCN(CCC(=O)OCC(CC)(COC(=O)C(C)CCCCC)COC(=O)C(C)CCCCC)CCN(C)C)COC(=O)C(C)CCCCC,0.192573352,1,35.0,16.0,46.5,2.5,10.0,6.877704235609802,2,43,10.5478,0.888888889,164.28,0,14,68,968.7276266,268.654,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCC(CC)C(=O)OCC(CC)(COC(=O)CCN(CCC(=O)OCC(CC)(COC(=O)C(CC)CCCC)COC(=O)C(CC)CCCC)CCN(C)C)COC(=O)C(CC)CCCC,-0.202360259,0,35.0,16.0,46.5,2.5,10.0,6.877704235609802,2,43,10.5478,0.888888889,164.28,0,14,68,968.7276266,268.654,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCCCCC(=O)OCC(CC)(COC(=O)CCCCCCCC)COC(=O)CCN(CCC(=O)OCC(CC)(COC(=O)CCCCCCCC)COC(=O)CCCCCCCC)CCN(C)C,0.580326352,1,35.0,16.0,46.5,2.5,10.0,6.933914133187878,2,51,12.6846,0.896551724,164.28,0,14,72,1024.790227,287.402,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCC(C)CCC(=O)OCC(CC)(COC(=O)CCC(C)CCCC)COC(=O)CCN(CCC(=O)OCC(CC)(COC(=O)CCC(C)CCCC)COC(=O)CCC(C)CCCC)CCN(C)C,-0.173637815,0,35.0,16.0,46.5,2.5,10.0,6.933914133187878,2,47,12.1082,0.896551724,164.28,0,14,72,1024.790227,287.122,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCCCCCC(=O)OCC(CC)(COC(=O)CCCCCCCCC)COC(=O)CCN(CCC(=O)OCC(CC)(COC(=O)CCCCCCCCC)COC(=O)CCCCCCCCC)CCN(C)C,-1.013769314,0,35.0,16.0,46.5,2.5,10.0,6.987131918727825,2,55,14.245,0.903225806,164.28,0,14,76,1080.852827,305.87,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCC(C)CCC(=O)OCC(CC)(COC(=O)CCC(C)CCCCC)COC(=O)CCN(CCC(=O)OCC(CC)(COC(=O)CCC(C)CCCCC)COC(=O)CCC(C)CCCCC)CCN(C)C,-0.008483759,0,35.0,16.0,46.5,2.5,10.0,6.987131918727826,2,51,13.6686,0.903225806,164.28,0,14,76,1080.852827,305.59,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCC(CC)CCC(=O)OCC(CC)(COC(=O)CCC(CC)CCCC)COC(=O)CCN(CCC(=O)OCC(CC)(COC(=O)CCC(CC)CCCC)COC(=O)CCC(CC)CCCC)CCN(C)C,-0.331611259,0,35.0,16.0,46.5,2.5,10.0,6.987131918727826,2,51,13.6686,0.903225806,164.28,0,14,76,1080.852827,305.59,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCC(CCC)C(=O)OCC(CC)(COC(=O)CCN(CCC(=O)OCC(CC)(COC(=O)C(CCC)CCCCC)COC(=O)C(CCC)CCCCC)CCN(C)C)COC(=O)C(CCC)CCCCC,0.364908019,1,35.0,16.0,46.5,2.5,10.0,6.987131918727826,2,51,13.6686,0.903225806,164.28,0,14,76,1080.852827,305.59,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCC/C=C/CCC(=O)OCC(CC)(COC(=O)CC/C=C/CCCCC)COC(=O)CCN(CCC(=O)OCC(CC)(COC(=O)CC/C=C/CCCCC)COC(=O)CC/C=C/CCCCC)CCN(C)C,0.731119185,1,35.0,16.0,46.5,2.5,10.0,6.9796553870252405,2,51,13.349,0.774193548,164.28,0,14,76,1072.790227,305.494,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCCCCCCC(=O)OCC(CC)(COC(=O)CCCCCCCCCC)COC(=O)CCN(CCC(=O)OCC(CC)(COC(=O)CCCCCCCCCC)COC(=O)CCCCCCCCCC)CCN(C)C,-0.331611259,0,35.0,16.0,46.5,2.5,10.0,7.03766010355096,2,59,15.8054,0.909090909,164.28,0,14,80,1136.915427,324.338,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCCCCCCCC(=O)OCC(CC)(COC(=O)CCCCCCCCCCC)COC(=O)CCN(CCC(=O)OCC(CC)(COC(=O)CCCCCCCCCCC)COC(=O)CCCCCCCCCCC)CCN(C)C,-0.539848981,0,35.0,16.0,46.5,2.5,10.0,7.08575752095186,2,63,17.3658,0.914285714,164.28,0,14,84,1192.978028,342.806,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCC(=O)OCC(CC)(COC(=O)CCCCC)COC(=O)CCN(CCCN(CC)CC)CCC(=O)OCC(CC)(COC(=O)CCCCC)COC(=O)CCCCC,0.522881463,1,35.0,16.0,46.5,2.5,10.0,6.802684721282438,2,42,9.1737,0.87755102,164.28,0,14,63,898.6493763,245.849,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCCC(=O)OCC(CC)(COC(=O)CCCCCC)COC(=O)CCN(CCCN(CC)CC)CCC(=O)OCC(CC)(COC(=O)CCCCCC)COC(=O)CCCCCC,0.407991685,1,35.0,16.0,46.5,2.5,10.0,6.8631438218426215,2,46,10.7341,0.886792453,164.28,0,14,67,954.7119766,264.317,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCC(C)C(=O)OCC(CC)(COC(=O)CCN(CCCN(CC)CC)CCC(=O)OCC(CC)(COC(=O)C(C)CCCC)COC(=O)C(C)CCCC)COC(=O)C(C)CCCC,0.522881463,1,35.0,16.0,46.5,2.5,10.0,6.863143821842622,2,42,10.1577,0.886792453,164.28,0,14,67,954.7119766,264.037,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCCCC(=O)OCC(CC)(COC(=O)CCCCCCC)COC(=O)CCN(CCCN(CC)CC)CCC(=O)OCC(CC)(COC(=O)CCCCCCC)COC(=O)CCCCCCC,1.291206851,1,35.0,16.0,46.5,2.5,10.0,6.920155082673297,2,50,12.2945,0.894736842,164.28,0,14,71,1010.774577,282.785,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCC(C)C(=O)OCC(CC)(COC(=O)CCN(CCCN(CC)CC)CCC(=O)OCC(CC)(COC(=O)C(C)CCCCC)COC(=O)C(C)CCCCC)COC(=O)C(C)CCCCC,0.924995685,1,35.0,16.0,46.5,2.5,10.0,6.920155082673298,2,46,11.7181,0.894736842,164.28,0,14,71,1010.774577,282.505,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCC(CC)C(=O)OCC(CC)(COC(=O)CCN(CCCN(CC)CC)CCC(=O)OCC(CC)(COC(=O)C(CC)CCCC)COC(=O)C(CC)CCCC)COC(=O)C(CC)CCCC,0.544423296,1,35.0,16.0,46.5,2.5,10.0,6.920155082673298,2,46,11.7181,0.894736842,164.28,0,14,71,1010.774577,282.505,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCCCCC(=O)OCC(CC)(COC(=O)CCCCCCCC)COC(=O)CCN(CCCN(CC)CC)CCC(=O)OCC(CC)(COC(=O)CCCCCCCC)COC(=O)CCCCCCCC,0.192573352,1,35.0,16.0,46.5,2.5,10.0,6.974090622367317,2,54,13.8549,0.901639344,164.28,0,14,75,1066.837177,301.253,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCC(C)CCC(=O)OCC(CC)(COC(=O)CCC(C)CCCC)COC(=O)CCN(CCCN(CC)CC)CCC(=O)OCC(CC)(COC(=O)CCC(C)CCCC)COC(=O)CCC(C)CCCC,0.264379463,1,35.0,16.0,46.5,2.5,10.0,6.974090622367317,2,50,13.2785,0.901639344,164.28,0,14,75,1066.837177,300.973,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCCCCCC(=O)OCC(CC)(COC(=O)CCCCCCCCC)COC(=O)CCN(CCCN(CC)CC)CCC(=O)OCC(CC)(COC(=O)CCCCCCCCC)COC(=O)CCCCCCCCC,-1.257910092,0,35.0,16.0,46.5,2.5,10.0,7.025265388508683,2,58,15.4153,0.907692308,164.28,0,14,79,1122.899777,319.721,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCC(C)CCC(=O)OCC(CC)(COC(=O)CCC(C)CCCCC)COC(=O)CCN(CCCN(CC)CC)CCC(=O)OCC(CC)(COC(=O)CCC(C)CCCCC)COC(=O)CCC(C)CCCCC,0.264379463,1,35.0,16.0,46.5,2.5,10.0,7.025265388508683,2,54,14.8389,0.907692308,164.28,0,14,79,1122.899777,319.441,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCC(CC)CCC(=O)OCC(CC)(COC(=O)CCC(CC)CCCC)COC(=O)CCN(CCCN(CC)CC)CCC(=O)OCC(CC)(COC(=O)CCC(CC)CCCC)COC(=O)CCC(CC)CCCC,0.264379463,1,35.0,16.0,46.5,2.5,10.0,7.025265388508683,2,54,14.8389,0.907692308,164.28,0,14,79,1122.899777,319.441,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCC(CCC)C(=O)OCC(CC)(COC(=O)CCN(CCCN(CC)CC)CCC(=O)OCC(CC)(COC(=O)C(CCC)CCCCC)COC(=O)C(CCC)CCCCC)COC(=O)C(CCC)CCCCC,-0.424959204,0,35.0,16.0,46.5,2.5,10.0,7.025265388508683,2,54,14.8389,0.907692308,164.28,0,14,79,1122.899777,319.441,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCC/C=C/CCC(=O)OCC(CC)(COC(=O)CC/C=C/CCCCC)COC(=O)CCN(CCCN(CC)CC)CCC(=O)OCC(CC)(COC(=O)CC/C=C/CCCCC)COC(=O)CC/C=C/CCCCC,0.429533519,1,35.0,16.0,46.5,2.5,10.0,7.0180696042388035,2,54,14.5193,0.784615385,164.28,0,14,79,1114.837177,319.345,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCCCCCCC(=O)OCC(CC)(COC(=O)CCCCCCCCCC)COC(=O)CCN(CCCN(CC)CC)CCC(=O)OCC(CC)(COC(=O)CCCCCCCCCC)COC(=O)CCCCCCCCCC,-0.898879537,0,35.0,16.0,46.5,2.5,10.0,7.073948300729318,2,62,16.9757,0.913043478,164.28,0,14,83,1178.962378,338.189,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCCCCCCCC(=O)OCC(CC)(COC(=O)CCCCCCCCCCC)COC(=O)CCN(CCCN(CC)CC)CCC(=O)OCC(CC)(COC(=O)CCCCCCCCCCC)COC(=O)CCCCCCCCCCC,-0.101831704,0,35.0,16.0,46.5,2.5,10.0,7.120370804609646,2,66,18.5361,0.917808219,164.28,0,14,87,1235.024978,356.657,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCC(=O)OCC(CC)(COC(=O)CCCCC)COC(=O)CCN(C)CCN(CC)CC,0.82446713,1,35.0,16.0,46.5,2.5,10.0,6.245618274096048,2,23,4.8367,0.892857143,85.38,0,8,36,514.3981874,143.787,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCCC(=O)OCC(CC)(COC(=O)CCCCCC)COC(=O)CCN(C)CCN(CC)CC,0.939356907,1,35.0,16.0,46.5,2.5,10.0,6.298585210014337,2,25,5.6169,0.9,85.38,0,8,38,542.4294876,153.021,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCC(C)C(=O)OCC(CC)(COC(=O)CCN(C)CCN(CC)CC)COC(=O)C(C)CCCC,-0.008483759,0,35.0,16.0,46.5,2.5,10.0,6.298585210014337,2,23,5.3287,0.9,85.38,0,8,38,542.4294876,152.881,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCCCC(=O)OCC(CC)(COC(=O)CCCCCCC)COC(=O)CCN(C)CCN(CC)CC,-0.733725481,0,35.0,16.0,46.5,2.5,10.0,6.34888721143414,2,27,6.3971,0.90625,85.38,0,8,40,570.4607877,162.255,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCC(C)C(=O)OCC(CC)(COC(=O)CCN(C)CCN(CC)CC)COC(=O)C(C)CCCCC,-0.101831704,0,35.0,16.0,46.5,2.5,10.0,6.34888721143414,2,25,6.1089,0.90625,85.38,0,8,40,570.4607877,162.115,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCC(CC)C(=O)OCC(CC)(COC(=O)CCN(C)CCN(CC)CC)COC(=O)C(CC)CCCC,0.192573352,1,35.0,16.0,46.5,2.5,10.0,6.34888721143414,2,25,6.1089,0.90625,85.38,0,8,40,570.4607877,162.115,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCCCCC(=O)OCC(CC)(COC(=O)CCCCCCCC)COC(=O)CCN(C)CCN(CC)CC,-0.539848981,0,35.0,16.0,46.5,2.5,10.0,6.396779643965021,2,29,7.1773,0.911764706,85.38,0,8,42,598.4920878,171.489,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCC(C)CCC(=O)OCC(CC)(COC(=O)CCC(C)CCCC)COC(=O)CCN(C)CCN(CC)CC,0.731119185,1,35.0,16.0,46.5,2.5,10.0,6.396779643965021,2,27,6.8891,0.911764706,85.38,0,8,42,598.4920878,171.349,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCCCCCC(=O)OCC(CC)(COC(=O)CCCCCCCCC)COC(=O)CCN(C)CCN(CC)CC,-1.013769314,0,35.0,16.0,46.5,2.5,10.0,6.4424828399843035,2,31,7.9575,0.916666667,85.38,0,8,44,626.523388,180.723,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCC(C)CCC(=O)OCC(CC)(COC(=O)CCC(C)CCCCC)COC(=O)CCN(C)CCN(CC)CC,0.192573352,1,35.0,16.0,46.5,2.5,10.0,6.4424828399843035,2,29,7.6693,0.916666667,85.38,0,8,44,626.523388,180.583,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCC(CC)CCC(=O)OCC(CC)(COC(=O)CCC(CC)CCCC)COC(=O)CCN(C)CCN(CC)CC,-0.475223482,0,35.0,16.0,46.5,2.5,10.0,6.4424828399843035,2,29,7.6693,0.916666667,85.38,0,8,44,626.523388,180.583,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
CCCCCC(CCC)C(=O)OCC(CC)(COC(=O)CCN(C)CCN(CC)CC)COC(=O)C(CCC)CCCCC,0.099225408,1,35.0,16.0,46.5,2.5,10.0,6.442482839984303,2,29,7.6693,0.916666667,85.38,0,8,44,626.523388,180.583,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01,1.0
