lipid_id,smiles,score_mean,score_std,molwtlog1p,Nitrogen.Count,Rotatable.Bonds,LogP,Fraction.sp3.Carbons,Topological.Polar.Surface.Area,Hydrogen.Bond.Donors,Hydrogen.Bond.Acceptors,Heavy.Atoms,van.der.Waals.Molecular.Volume,Molar.Refractivity,num_protonatable_nitrogens,num_unsaturated_cc_bonds,Num_carbon_in_tail
n-HK-SK-s2(5/5),CCCCCC(CCCCC)C(=O)NCCCCC(NC(=O)C(CCCCC)CCCCC)C(=O)NC(CO)C(=O)NCCCCC(NC(=O)C(CO)NC(=O)C(CCCCNC(=O)C(CCCCC)CCCCC)NC(=O)C(CCCCC)CCCCC)C(=O)NC(Cc1c[nH]cn1)C(=O)O,47.00935259856631,27.311795959663492,7.275218024779458,11.0,67.0,10.896900000000006,0.8333333333333334,368.34,13.0,13.0,102.0,1442.0866836359994,403.3614000000015,1.0,0.0,11.0
n-SHK-HV-u(Pal),CCCCCC/C=C\CCCCCCCC(=O)NC(C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(NC(=O)CCCCCCC/C=C\CCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)O)C(C)C,47.00784050179213,22.28119439316055,7.1829279339098795,14.0,54.0,7.467400000000017,0.6811594202898551,376.36999999999995,13.0,13.0,94.0,1314.8791504679996,362.08430000000084,3.0,2.0,16.0
Et2A-SHK-AV-s1(14),CCCCCCCCCCCCCC(=O)NC(C(=O)NC(C)C(=O)NCCCCC(NC(=O)C(C)NC(=O)C(NC(=O)CCCCCCCCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NCCN)C(C)C,47.00565636200717,22.10491597369926,7.068717847978981,12.0,50.0,5.453500000000006,0.8032786885245902,336.8299999999999,12.0,12.0,83.0,1172.8624377840001,324.9972000000002,2.0,0.0,14.0
PrOHA-RHK-V-s2(5/9),CCCCCCCCCC(CCCCC)C(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)C(CCCCC)CCCCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CCCNC(=N)N)C(=O)NCCCO)C(C)C,47.005544354838705,34.81550577350949,7.067075146934695,12.0,52.0,8.410970000000011,0.8253968253968254,314.51,12.0,10.0,83.0,1170.9195587359998,332.8292000000003,2.0,0.0,15.0
Et2A-K-HV-s2(6/6),CCCCCCC(CCCCCC)C(=O)NC(C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(NC(=O)C(CCCCCC)CCCCCC)C(C)C)C(=O)NCCN)C(C)C,47.003668234767034,20.75965969628558,6.987071876947966,12.0,45.0,7.129400000000015,0.7758620689655172,287.0799999999999,10.0,10.0,77.0,1080.815093668,304.8536999999999,3.0,0.0,13.0
n-SSHK-AV-s2(5/6),CCCCCCC(CCCCC)C(=O)NC(C(=O)NC(C)C(=O)NCCCCC(NC(=O)C(C)NC(=O)C(NC(=O)C(CCCCC)CCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NC(CO)C(=O)O)C(C)C,47.00022401433692,35.14201000191761,7.083035436542514,11.0,47.0,3.871900000000002,0.7833333333333333,368.34,13.0,13.0,84.0,1189.804982484,320.2114000000002,1.0,0.0,12.0
Et2A-SHHK-V-s2(10/10),CCCCCCCCCCC(CCCCCCCCCC)C(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)C(CCCCCCCCCC)CCCCCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NCCN)C(C)C,46.99985999103943,14.775334566846745,7.239973480011058,13.0,64.0,11.8481,0.8181818181818182,336.4099999999999,12.0,12.0,99.0,1392.0975230919996,397.74220000000145,3.0,0.0,21.0
Pr2A-HSHK-V-s2(6/9),CCCCCCCCCC(CCCCCC)C(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)C(CCCCCC)CCCCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCN)C(C)C,46.99915994623656,13.11449314546332,7.145049436540317,13.0,55.0,8.337200000000013,0.7941176470588235,336.4099999999999,12.0,12.0,90.0,1265.9566725159998,356.1892000000007,3.0,0.0,16.0
n-HHSK-H-u(Hyp),CCCCCCCC/C=C\CCCCCC(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)CCCCC/C=C\CCCCCCCC)C(=O)NC(CO)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)O,46.996583781362006,27.13903017451393,7.135395903288657,15.0,52.0,6.636400000000014,0.6307692307692307,375.94999999999993,13.0,13.0,90.0,1253.8012344959998,342.76930000000056,4.0,2.0,16.0
BuOHA-RK-AV-s2(5/9),CCCCCCCCCC(CCCCC)C(=O)NC(C(=O)NC(C)C(=O)NCCCCC(NC(=O)C(C)NC(=O)C(NC(=O)C(CCCCC)CCCCCCCCC)C(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NCCCCO)C(C)C,46.99529569892473,29.36948674196151,7.083183128685225,11.0,53.0,8.359870000000013,0.859375,314.92999999999995,12.0,10.0,84.0,1189.9505245159999,338.4332000000003,1.0,0.0,15.0
Et2A-SHHK-V-s2(6/7),CCCCCCCC(CCCCCC)C(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)C(CCCCCC)CCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NCCN)C(C)C,46.9891353046595,21.609439226838557,7.088140796193667,13.0,50.0,6.386700000000013,0.7777777777777778,336.4099999999999,12.0,12.0,85.0,1195.878422196,333.10420000000033,3.0,0.0,14.0
Bu2A-HHK-K-s2(5/9),CCCCCCCCCC(CCCCC)C(=O)NCCCCC(NC(=O)C(CCCCC)CCCCCCCCC)C(=O)NCCCCC(NC(=O)C(CCCCNC(=O)C(CCCCC)CCCCCCCCC)NC(=O)C(CCCCC)CCCCCCCCC)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCN,46.98790322580645,8.095030991953054,7.439337780484852,14.0,85.0,19.4054,0.8469387755102041,345.2799999999999,12.0,12.0,121.0,1699.4214234039996,497.0851000000021,3.0,0.0,15.0
n-HHK-SV-s2(5/8),CCCCCCCCC(CCCCC)C(=O)NC(C(=O)NC(CO)C(=O)NCCCCC(NC(=O)C(CO)NC(=O)C(NC(=O)C(CCCCC)CCCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)O)C(C)C,46.98756720430107,26.26489339808604,7.125019178973655,12.0,51.0,5.873500000000012,0.765625,367.91999999999996,13.0,13.0,88.0,1240.8522670239997,337.69240000000036,2.0,0.0,14.0
Pr2A-HHK-AV-s1(12),CCCCCCCCCCCC(=O)NC(C(=O)NC(C)C(=O)NCCCCC(NC(=O)C(C)NC(=O)C(NC(=O)CCCCCCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCN)C(C)C,46.98543906810036,22.635261464023944,7.075490977447672,14.0,48.0,5.256700000000008,0.7540983606557377,345.2799999999999,12.0,12.0,84.0,1180.842371036,326.35210000000023,3.0,0.0,12.0
Et2A-K-HAV-s1(13),CCCCCCCCCCCCC(=O)NC(C(=O)NC(C)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(C)NC(=O)C(NC(=O)CCCCCCCCCCCC)C(C)C)C(=O)NCCN)C(C)C,46.98538306451613,24.28718317730287,7.087282100806508,14.0,49.0,5.64680000000001,0.7580645161290323,345.2799999999999,12.0,12.0,85.0,1194.8580211,330.96910000000025,3.0,0.0,13.0
Et2A-SHK-AV-s2(9/10),CCCCCCCCCCC(CCCCCCCCC)C(=O)NC(C(=O)NC(C)C(=O)NCCCCC(NC(=O)C(C)NC(=O)C(NC(=O)C(CCCCCCCCC)CCCCCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NCCN)C(C)C,46.985355062724025,20.174519438030764,7.223309537963733,12.0,62.0,10.626700000000008,0.84,336.8299999999999,12.0,12.0,97.0,1369.0815386799998,389.4952000000012,2.0,0.0,20.0
Et2A-HK-SV-s2(6/6),CCCCCCC(CCCCCC)C(=O)NC(C(=O)NC(CO)C(=O)NCCCCC(NC(=O)C(CO)NC(=O)C(NC(=O)C(CCCCCC)CCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCN)C(C)C,46.983478942652326,25.673986054268084,7.020691923165345,11.0,47.0,4.633000000000009,0.8103448275862069,327.9599999999999,12.0,12.0,79.0,1117.8202386239998,308.6643000000001,2.0,0.0,13.0
Bu2A-HK-VK-u(Lin),CCCCC/C=C\C/C=C\CCCCCCCC(=O)NCCCCC(NC(=O)CCCCCCC/C=C\C/C=C\CCCCC)C(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)C(CCCCNC(=O)CCCCCCC/C=C\C/C=C\CCCCC)NC(=O)CCCCCCC/C=C\C/C=C\CCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCN)C(C)C,46.98286290322581,36.32822395697044,7.527705226385824,13.0,91.0,22.14160000000002,0.7363636363636363,345.69999999999993,12.0,12.0,133.0,1856.4993393759996,552.8641000000024,2.0,8.0,18.0
PrOHA-HK-HV-s2(7/7),CCCCCCCC(CCCCCCC)C(=O)NC(C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(NC(=O)C(CCCCCCC)CCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCO)C(C)C,46.98154681899642,17.81558300246102,7.163023657865449,14.0,54.0,8.564100000000016,0.7536231884057971,339.06999999999994,12.0,12.0,92.0,1288.9362714199997,360.1925000000007,3.0,0.0,15.0
Bu2A-HHSK-V-s1(13),CCCCCCCCCCCCC(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)CCCCCCCCCCCC)C(C)C)C(=O)NC(CO)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCN)C(C)C,46.976450492831546,24.750754874886045,7.064438463596077,13.0,50.0,5.894700000000013,0.7704918032786885,336.4099999999999,12.0,12.0,83.0,1167.8471220679999,324.0102000000002,3.0,0.0,13.0
n-KHK-VK-s2(5/8),CCCCCCCCC(CCCCC)C(=O)NCCCCC(NC(=O)C(CCCCC)CCCCCCCC)C(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)C(CCCCNC(=O)C(CCCCC)CCCCCCCC)NC(=O)C(CCCCC)CCCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CCCCN)C(=O)O)C(C)C,46.97239023297492,24.567211387824624,7.47572181643495,13.0,85.0,18.51929999999999,0.86,382.99999999999994,13.0,13.0,125.0,1762.4422184239993,509.1059000000022,2.0,0.0,14.0
BuOHA-HSHK-V-s2(5/10),CCCCCCCCCCC(CCCCC)C(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)C(CCCCC)CCCCCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCO)C(C)C,46.96505376344086,19.19469287769457,7.1568199562477455,12.0,56.0,8.760900000000008,0.7971014492753623,330.61999999999995,12.0,12.0,91.0,1280.9563381679998,358.8376000000008,2.0,0.0,16.0
BuOHA-HK-VK-u(aLin),CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)NCCCCC(NC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)C(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)C(CCCCNC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)NC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCO)C(C)C,46.96163754480287,26.5814659690838,7.523889117038261,12.0,87.0,21.279200000000014,0.6636363636363637,339.90999999999997,12.0,12.0,133.0,1849.4207547079995,550.5195000000023,1.0,12.0,18.0
n-RHK-AV-s2(6/6),CCCCCCC(CCCCCC)C(=O)NC(C(=O)NC(C)C(=O)NCCCCC(NC(=O)C(C)NC(=O)C(NC(=O)C(CCCCCC)CCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CCCNC(=N)N)C(=O)O)C(C)C,46.958613351254485,33.17714649865338,7.0914650384434115,13.0,49.0,6.445970000000009,0.7903225806451613,360.67999999999995,13.0,11.0,85.0,1199.873336816,332.49390000000034,2.0,0.0,13.0
BuOHA-HHHK-V-s2(5/9),CCCCCCCCCC(CCCCC)C(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)C(CCCCC)CCCCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCO)C(C)C,46.955141129032256,21.651517097690967,7.1738318749813805,14.0,55.0,8.954200000000007,0.7571428571428571,339.06999999999994,12.0,12.0,93.0,1302.9519214839995,364.8095000000009,3.0,0.0,15.0
PrOHA-HRK-V-s2(5/5),CCCCCC(CCCCC)C(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)C(CCCCC)CCCCC)C(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCO)C(C)C,46.95497311827957,41.905962187734,6.966492945146421,12.0,44.0,5.290170000000011,0.8,314.51,12.0,10.0,75.0,1058.7943582239998,295.8931999999996,2.0,0.0,11.0
Bu2A-SHK-K-s2(5/8),CCCCCCCCC(CCCCC)C(=O)NCCCCC(NC(=O)C(CCCCC)CCCCCCCC)C(=O)NCCCCC(NC(=O)C(CCCCNC(=O)C(CCCCC)CCCCCCCC)NC(=O)C(CCCCC)CCCCCCCC)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NCCCCN,46.95161290322581,20.48192931676892,7.37491173387095,12.0,80.0,16.87149999999998,0.8681318681318682,336.8299999999999,12.0,12.0,113.0,1593.3319397039995,463.4112000000019,2.0,0.0,14.0
Et2A-SHHK-V-s2(7/9),CCCCCCCCCC(CCCCCCC)C(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)C(CCCCCCC)CCCCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NCCN)C(C)C,46.948476702508955,17.531692665284073,7.1560526048278845,13.0,56.0,8.727300000000012,0.7971014492753623,336.4099999999999,12.0,12.0,91.0,1279.9723225799999,360.80620000000073,3.0,0.0,17.0
EtOHA-HHK-K-s2(5/9),CCCCCCCCCC(CCCCC)C(=O)NCCCCC(NC(=O)C(CCCCC)CCCCCCCCC)C(=O)NCCCCC(NC(=O)C(CCCCNC(=O)C(CCCCC)CCCCCCCCC)NC(=O)C(CCCCC)CCCCCCCCC)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCO,46.94814068100358,21.014421469324503,7.4233015429725455,13.0,83.0,18.658799999999992,0.84375,339.48999999999995,12.0,12.0,119.0,1672.3741388639994,485.8825000000021,2.0,0.0,15.0
Pr2A-HK-HV-s2(7/7),CCCCCCCC(CCCCCCC)C(=O)NC(C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(NC(=O)C(CCCCCCC)CCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCN)C(C)C,46.94399641577061,22.16818313407143,7.16226105393921,15.0,54.0,8.530500000000014,0.7536231884057971,344.8599999999999,12.0,12.0,92.0,1287.9522558319998,362.16110000000066,4.0,0.0,15.0
BuOHA-SHK-H-s1(18),CCCCCCCCCCCCCCCCCC(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)CCCCCCCCCCCCCCCCC)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NCCCCO,46.9417002688172,28.857996768921133,7.130702811085836,13.0,58.0,8.998300000000006,0.7611940298507462,330.19999999999993,12.0,12.0,89.0,1247.9097223239999,348.8966000000005,3.0,0.0,18.0
BuOHA-RK-AV-s2(6/7),CCCCCCCC(CCCCCC)C(=O)NC(C(=O)NC(C)C(=O)NCCCCC(NC(=O)C(C)NC(=O)C(NC(=O)C(CCCCCC)CCCCCCC)C(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NCCCCO)C(C)C,46.94125224014337,31.923074103894887,7.059361581768565,11.0,51.0,7.579670000000015,0.8548387096774194,314.92999999999995,12.0,10.0,82.0,1161.9192243879997,329.19920000000013,1.0,0.0,14.0
Pr2A-HHK-V-s2(6/10),CCCCCCCCCCC(CCCCCC)C(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)C(CCCCCC)CCCCCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCN)C(C)C,46.94013216845879,19.72720689119235,7.097375138257203,12.0,54.0,10.640300000000003,0.8059701492537313,287.0799999999999,10.0,10.0,86.0,1206.955944244,346.4067000000005,3.0,0.0,17.0
n-RK-HV-s2(5/10),CCCCCCCCCCC(CCCCC)C(=O)NC(C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(NC(=O)C(CCCCC)CCCCCCCCCC)C(C)C)C(=O)NC(CCCNC(=N)N)C(=O)O)C(C)C,46.93834005376344,17.25711032377739,7.155250311537303,14.0,55.0,9.227770000000012,0.7794117647058824,360.25999999999993,13.0,11.0,91.0,1278.9519214839997,359.20890000000054,3.0,0.0,16.0
n-KK-HAV-s1(7),CCCCCCC(=O)NC(C(=O)NC(C)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(C)NC(=O)C(NC(=O)CCCCCC)C(C)C)C(=O)NC(CCCCN)C(=O)O)C(C)C,46.932963709677416,14.12176693091761,7.016086677194898,14.0,41.0,1.589099999999998,0.7037037037037037,382.5799999999999,13.0,13.0,79.0,1112.706999764,295.9728999999999,3.0,0.0,7.0
Et2A-HK-VK-s2(6/6),CCCCCCC(CCCCCC)C(=O)NCCCCC(NC(=O)C(CCCCCC)CCCCCC)C(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)C(CCCCNC(=O)C(CCCCCC)CCCCCC)NC(=O)C(CCCCCC)CCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCN)C(C)C,46.930891577060926,15.951775104024613,7.391709272822916,13.0,77.0,16.33539999999998,0.8586956521739131,345.69999999999993,12.0,12.0,115.0,1620.3428387359997,470.2301000000019,2.0,0.0,13.0
Bu2A-KK-VK-u(Lin),CCCCC/C=C\C/C=C\CCCCCCCC(=O)NCCCCC(NC(=O)CCCCCCC/C=C\C/C=C\CCCCC)C(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)C(CCCCNC(=O)CCCCCCC/C=C\C/C=C\CCCCC)NC(=O)CCCCCCC/C=C\C/C=C\CCCCC)C(C)C)C(=O)NC(CCCCN)C(=O)NCCCCN)C(C)C,46.92814740143369,32.68967546710386,7.522869564175391,12.0,93.0,22.30480000000002,0.7636363636363637,343.0399999999999,12.0,12.0,132.0,1847.5353905359998,553.4778000000024,2.0,8.0,18.0
Bu2A-HSHK-V-s2(7/8),CCCCCCCCC(CCCCCCC)C(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)C(CCCCCCC)CCCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCN)C(C)C,46.92316308243728,16.42168233073756,7.1560526048278845,13.0,56.0,8.72730000000001,0.7971014492753623,336.4099999999999,12.0,12.0,91.0,1279.9723225799999,360.8062000000008,3.0,0.0,16.0
n-HK-HS-s2(10/10),CCCCCCCCCCC(CCCCCCCCCC)C(=O)NC(CO)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(CO)NC(=O)C(CCCCCCCCCC)CCCCCCCCCC)C(=O)NC(Cc1c[nH]cn1)C(=O)O,46.921146953405014,24.851591310389207,7.228334749115687,13.0,63.0,10.503900000000005,0.7702702702702703,367.5,13.0,13.0,98.0,1375.9934519479996,383.01540000000114,3.0,0.0,21.0
n-SHSK-K-s2(5/7),CCCCCCCC(CCCCC)C(=O)NCCCCC(NC(=O)C(CCCCC)CCCCCCC)C(=O)NCCCCC(NC(=O)C(CCCCNC(=O)C(CCCCC)CCCCCCC)NC(=O)C(CCCCC)CCCCCCC)C(=O)NC(CO)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)O,46.91173835125448,26.398740474975263,7.350054922250614,11.0,75.0,14.017699999999987,0.8488372093023255,368.34,13.0,13.0,110.0,1554.2118841479992,440.2974000000018,1.0,0.0,13.0
Bu2A-K-HV-s1(13),CCCCCCCCCCCCC(=O)NC(C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(NC(=O)CCCCCCCCCCCC)C(C)C)C(=O)NCCCCN)C(C)C,46.91056227598566,30.60503841497055,6.987071876947966,12.0,47.0,7.417600000000014,0.7758620689655172,287.0799999999999,10.0,10.0,77.0,1080.815093668,304.9936999999999,3.0,0.0,13.0
n-HRK-K-s2(8/8),CCCCCCCCC(CCCCCCCC)C(=O)NCCCCC(NC(=O)C(CCCCCCCC)CCCCCCCC)C(=O)NCCCCC(NC(=O)C(CCCCNC(=O)C(CCCCCCCC)CCCCCCCC)NC(=O)C(CCCCCCCC)CCCCCCCC)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc1c[nH]cn1)C(=O)O,46.90709005376344,30.53710971435242,7.474628666711444,13.0,91.0,22.053170000000016,0.8725490196078431,360.67999999999995,13.0,11.0,125.0,1760.4993393759994,517.2179000000023,2.0,0.0,17.0
Et2A-HK-AV-s2(8/8),CCCCCCCCC(CCCCCCCC)C(=O)NC(C(=O)NC(C)C(=O)NCCCCC(NC(=O)C(C)NC(=O)C(NC(=O)C(CCCCCCCC)CCCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCN)C(C)C,46.89227710573476,18.080742494854587,7.089892652148661,11.0,53.0,9.809000000000008,0.8333333333333334,287.49999999999994,10.0,10.0,85.0,1197.955609896,342.7767000000004,2.0,0.0,17.0
Bu2A-HHK-AV-s2(5/7),CCCCCCCC(CCCCC)C(=O)NC(C(=O)NC(C)C(=O)NCCCCC(NC(=O)C(C)NC(=O)C(NC(=O)C(CCCCC)CCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCN)C(C)C,46.889280913978496,24.648240570580818,7.133103598008799,14.0,51.0,6.919000000000012,0.7727272727272727,345.2799999999999,12.0,12.0,89.0,1250.9206213559999,349.29710000000057,3.0,0.0,13.0
n-HK-HAV-s1(12),CCCCCCCCCCCC(=O)NC(C(=O)NC(C)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(C)NC(=O)C(NC(=O)CCCCCCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)O)C(C)C,46.88211245519714,28.562412590869805,7.141762803057548,15.0,49.0,5.326900000000006,0.703125,385.23999999999995,13.0,13.0,90.0,1261.8274492439998,341.5292000000005,3.0,0.0,12.0
Bu2A-K-HK-u(Ole),CCCCCCCC/C=C\CCCCCCCC(=O)NCCCCC(NC(=O)CCCCCCC/C=C\CCCCCCCC)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(CCCCNC(=O)CCCCCCC/C=C\CCCCCCCC)NC(=O)CCCCCCC/C=C\CCCCCCCC)C(=O)NCCCCN,46.8790042562724,31.44652578523774,7.498745141498003,14.0,93.0,22.206600000000023,0.7830188679245284,345.2799999999999,12.0,12.0,129.0,1803.4840236599996,533.9251000000022,3.0,4.0,18.0
Et2A-HK-HV-s2(6/8),CCCCCCCCC(CCCCCC)C(=O)NC(C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(NC(=O)C(CCCCCC)CCCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCN)C(C)C,46.867943548387096,25.270807542202387,7.151326360339342,15.0,53.0,8.140400000000017,0.75,344.8599999999999,12.0,12.0,91.0,1273.9366057679997,357.5441000000006,4.0,0.0,15.0
n-HHK-HV-s2(5/6),CCCCCCC(CCCCC)C(=O)NC(C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(NC(=O)C(CCCCC)CCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)O)C(C)C,46.86290322580645,28.742760593313296,7.159829862716109,16.0,49.0,6.260100000000014,0.6818181818181818,384.81999999999994,13.0,13.0,92.0,1284.8434336559997,349.63620000000054,4.0,0.0,12.0
EtOHA-HHHK-V-s2(6/6),CCCCCCC(CCCCCC)C(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)C(CCCCCC)CCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCO)C(C)C,46.86189516129033,25.651610498494325,7.107157624974514,14.0,49.0,6.613600000000014,0.734375,339.06999999999994,12.0,12.0,87.0,1218.8580210999996,337.10750000000047,3.0,0.0,13.0
n-SHK-K-s2(8/8),CCCCCCCCC(CCCCCCCC)C(=O)NCCCCC(NC(=O)C(CCCCCCCC)CCCCCCCC)C(=O)NCCCCC(NC(=O)C(CCCCNC(=O)C(CCCCCCCC)CCCCCCCC)NC(=O)C(CCCCCCCC)CCCCCCCC)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)O,46.85646281362008,30.716658035814188,7.434632976089779,10.0,88.0,21.782200000000014,0.8787878787878788,319.01,11.0,11.0,120.0,1691.4302567719994,495.15290000000226,1.0,0.0,17.0
n-RHK-AV-s2(7/7),CCCCCCCC(CCCCCCC)C(=O)NC(C(=O)NC(C)C(=O)NCCCCC(NC(=O)C(C)NC(=O)C(NC(=O)C(CCCCCCC)CCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CCCNC(=N)N)C(=O)O)C(C)C,46.84111783154122,33.04641341695017,7.13709956593795,13.0,53.0,8.006370000000013,0.803030303030303,360.67999999999995,13.0,11.0,89.0,1255.9359370719997,350.9619000000005,2.0,0.0,15.0
