IL_SMILES,Experiment_value,IL_molratio,HL_molratio,CHL_molratio,PEG_molratio,IL_to_nucleicacid_massratio,molwtlog1p,Nitrogen.Count,Rotatable.Bonds,LogP,Fraction.sp3.Carbons,Topological.Polar.Surface.Area,Hydrogen.Bond.Donors,Hydrogen.Bond.Acceptors,Heavy.Atoms,van.der.Waals.Molecular.Volume,Molar.Refractivity,has_ester,has_carbonate,has_disulfide,Cargo_type_FLuc,Cargo_type_GFP,Model_type_A549,Model_type_BeWo_b30,Model_type_DC2.4,Model_type_HEK293T,Model_type_HeLa,Model_type_HepG2,Model_type_IGROV1,Model_type_RAW264.7,HL_name_14PA,HL_name_18PG,HL_name_DDAB,HL_name_DOPE,HL_name_DOTAP,HL_name_DSPC,HL_name_MDOA,Dose_ug_nucleicacid,Sample_weight
CN(C)CCN(C)C1(C(=O)NCC(=O)OC(C)(C)C)CCCCCCCCCCC1,-0.164207053,35.0,16.0,46.5,2.5,10.0,6.055982755539253,3,7,3.9812,0.916666667,61.88,1,5,30,425.3617424,123.5567,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CC(NC(=O)C1(N(C)CCN(C)C)CCCCCCCCCCC1)C(=O)OC(C)(C)C,-0.516901442,35.0,16.0,46.5,2.5,10.0,6.088330334508978,3,7,4.3697,0.92,61.88,1,5,31,439.3773924,128.1517,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCOC(=O)CCNC(=O)C1(N(C)CCN(C)C)CCCCCCCCCCC1,-0.382272356,35.0,16.0,46.5,2.5,10.0,6.0225537311158055,3,9,3.5927,0.913043478,61.88,1,5,29,411.3460923,118.9617,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
Cc1ccc(S(=O)(=O)CNC(=O)C2(N(C)CCN(C)C)CCCCCCCCCCC2)cc1,-0.271260835,35.0,16.0,46.5,2.5,10.0,6.1753078621070285,3,8,4.37932,0.730769231,69.72,1,5,33,479.3181633,136.0765,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CN(C)CCN(C)C1(C(=O)NC2CCCCC2)CCCCCCCCCCC1,0.847947964,35.0,16.0,46.5,2.5,10.0,5.97802463474128,3,6,4.9722,0.958333333,35.58,1,3,28,393.3719131,119.7177,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCC(CCCCC)(C(=O)NC(C)(C)C)N(C)CCN(C)C,0.44778619,35.0,16.0,46.5,2.5,10.0,5.876645551840554,3,13,4.2939,0.952380952,35.58,1,3,25,355.3562631,110.0947,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCC(CCCCC)(C(=O)NCCCC)N(C)CCN(C)C,-1.31492886,35.0,16.0,46.5,2.5,10.0,5.876645551840554,3,16,4.2955,0.952380952,35.58,1,3,25,355.3562631,110.1167,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCNC(=O)C(CCCCC)(CCCCC)N(C)CCN(C)C,-0.717961464,35.0,16.0,46.5,2.5,10.0,5.915225845022174,3,17,4.6856,0.954545455,35.58,1,3,26,369.3719131,114.7337,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCC(CCCCC)(C(=O)NCC(=O)OC)N(C)CCN(C)C,-1.340644878,35.0,16.0,46.5,2.5,10.0,5.920414203332932,3,15,2.6684,0.9,61.88,1,5,26,371.3147922,107.2247,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCC(CCCCC)(C(=O)NCC(=O)OCC)N(C)CCN(C)C,0.660204688,35.0,16.0,46.5,2.5,10.0,5.957372460040207,3,16,3.0585,0.904761905,61.88,1,5,27,385.3304422,111.8417,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCC(CCCCC)(C(=O)NCC(=O)OC(C)(C)C)N(C)CCN(C)C,-1.123373143,35.0,16.0,46.5,2.5,10.0,6.0274275558535555,3,15,3.8371,0.913043478,61.88,1,5,29,413.3617424,121.0537,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCC(CCCCC)(C(=O)NC(C)C(=O)OC(C)(C)C)N(C)CCN(C)C,-1.109896215,35.0,16.0,46.5,2.5,10.0,6.060696723292614,3,15,4.2256,0.916666667,61.88,1,5,30,427.3773924,125.6487,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCC(CCCCC)(C(=O)NCCC(=O)OCC)N(C)CCN(C)C,-0.126012265,35.0,16.0,46.5,2.5,10.0,5.993013347097833,3,17,3.4486,0.909090909,61.88,1,5,28,399.3460923,116.4587,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCC(CCCCC)(C(=O)NCS(=O)(=O)c1ccc(C)cc1)N(C)CCN(C)C,-0.840294202,35.0,16.0,46.5,2.5,10.0,6.150005575236534,3,16,4.23522,0.72,69.72,1,5,32,467.3181633,133.5735,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCC(CCCCC)(C(=O)NC1CCCCC1)N(C)CCN(C)C,0.234053249,35.0,16.0,46.5,2.5,10.0,5.947118119898276,3,14,4.8281,0.956521739,35.58,1,3,27,381.3719131,117.2147,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(NCCN(C)C)C(=O)NC(C)(C)C,1.350930059,35.0,16.0,46.5,2.5,10.0,6.515008943281748,3,35,12.8661,0.886363636,44.37,2,3,48,673.6849144,216.0874,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(NCCN(C)C)C(=O)NCCCC,-0.096573828,35.0,16.0,46.5,2.5,10.0,6.515008943281748,3,38,12.8677,0.886363636,44.37,2,3,48,673.6849144,216.1094,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(NCCN(C)C)C(=O)NCCCCC,0.579763304,35.0,16.0,46.5,2.5,10.0,6.535570679742485,3,39,13.2578,0.888888889,44.37,2,3,49,687.7005645,220.7264,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCC/C=C\CCCCCCCC1(CCCCCCC/C=C\CCCCCCCC)C=NC(C(=O)OC)N1CCN(C)C,3.534575768,35.0,16.0,46.5,2.5,10.0,6.5119533317849285,3,34,12.2473,0.860465116,45.14,0,5,48,671.6328788,211.191,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCC/C=C\CCCCCCCC1(CCCCCCC/C=C\CCCCCCCC)C=NC(C)(C(=O)OC(C)(C)C)N1CCN(C)C,0.397957151,35.0,16.0,46.5,2.5,10.0,6.592013866200361,3,34,13.8061,0.872340426,45.14,0,5,52,727.6954791,229.637,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCC/C=C\CCCCCCCC1(CCCCCCC/C=C\CCCCCCCC)C=NC(CC(=O)OCC)N1CCN(C)C,-0.257284697,35.0,16.0,46.5,2.5,10.0,6.55278459625063,3,36,13.0275,0.866666667,45.14,0,5,50,699.664179,220.425,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(NCCN(C)C)C(=O)NC1CCCCC1,1.167624149,35.0,16.0,46.5,2.5,10.0,6.552847344391024,3,36,13.4003,0.891304348,44.37,2,3,50,699.7005645,223.2074,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCC(CCCCCCCCCC)(NCCN(C)C)C(=O)NC(C)(C)C,1.094582169,35.0,16.0,46.5,2.5,10.0,6.179714330524829,3,23,7.8527,0.966666667,44.37,2,3,34,481.4971136,151.6374,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCC(CCCCCCCCCC)(NCCN(C)C)C(=O)NCCCC,-0.54169841,35.0,16.0,46.5,2.5,10.0,6.179714330524829,3,26,7.8543,0.966666667,44.37,2,3,34,481.4971136,151.6594,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCC(CCCCCCCCCC)(NCCN(C)C)C(=O)NCCCCC,-0.468669568,35.0,16.0,46.5,2.5,10.0,6.2083505608073875,3,27,8.2444,0.967741935,44.37,2,3,35,495.5127637,156.2764,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCC1(CCCCCCCCCC)C=NC(C(=O)OC)N1CCN(C)C,1.23971148,35.0,16.0,46.5,2.5,10.0,6.175438903941801,3,22,7.2339,0.931034483,45.14,0,5,34,479.4450781,146.741,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCC1(CCCCCCCCCC)C=NC(C(=O)OCC)N1CCN(C)C,2.266314079,35.0,16.0,46.5,2.5,10.0,6.204196081008184,3,23,7.624,0.933333333,45.14,0,5,35,493.4607281,151.358,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCC1(CCCCCCCCCC)C=NC(C(=O)OC(C)(C)C)N1CCN(C)C,1.241034901,35.0,16.0,46.5,2.5,10.0,6.259342429762363,3,22,8.4026,0.9375,45.14,0,5,37,521.4920283,160.57,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCC1(CCCCCCCCCC)C=NC(C)(C(=O)OC(C)(C)C)N1CCN(C)C,1.202230986,35.0,16.0,46.5,2.5,10.0,6.2858155825100575,3,22,8.7927,0.939393939,45.14,0,5,38,535.5076783,165.187,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCC1(CCCCCCCCCC)C=NC(CC(=O)OCC)N1CCN(C)C,-0.766036523,35.0,16.0,46.5,2.5,10.0,6.2321493471988525,3,24,8.0141,0.935483871,45.14,0,5,36,507.4763782,155.975,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCC(CCCCCCCCCC)(NCCN(C)C)C(=O)NCS(=O)(=O)c1ccc(C)cc1,1.115271007,35.0,16.0,46.5,2.5,10.0,6.388499218738121,3,26,7.79402,0.794117647,78.51,2,5,41,593.4590139,175.1162,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCC(CCCCCCCCCC)(NCCN(C)C)C(=O)NC1CCCCC1,-0.746583525,35.0,16.0,46.5,2.5,10.0,6.232235813290442,3,24,8.3869,0.96875,44.37,2,3,36,507.5127637,158.7574,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCC(CCCCCCCCC)(NCCN(C)C)C(=O)NC(C)(C)C,0.156425526,35.0,16.0,46.5,2.5,10.0,6.119857761876381,3,21,7.0725,0.964285714,44.37,2,3,32,453.4658135,142.4034,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCC(CCCCCCCCC)(NCCN(C)C)C(=O)NCCCC,0.133027729,35.0,16.0,46.5,2.5,10.0,6.119857761876381,3,24,7.0741,0.964285714,44.37,2,3,32,453.4658135,142.4254,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCC(CCCCCCCCC)(NCCN(C)C)C(=O)NCCCCC,0.759187094,35.0,16.0,46.5,2.5,10.0,6.150233830460996,3,25,7.4642,0.965517241,44.37,2,3,33,467.4814636,147.0424,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCC1(CCCCCCCCC)C=NC(C(=O)OC)N1CCN(C)C,1.882976993,35.0,16.0,46.5,2.5,10.0,6.11531800927498,3,20,6.4537,0.925925926,45.14,0,5,32,451.4137779,137.507,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCC1(CCCCCCCCC)C=NC(C(=O)OCC)N1CCN(C)C,3.828025825,35.0,16.0,46.5,2.5,10.0,6.145830203826053,3,21,6.8438,0.928571429,45.14,0,5,33,465.429428,142.124,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCC1(CCCCCCCCC)C=NC(C(=O)OC(C)(C)C)N1CCN(C)C,2.364753202,35.0,16.0,46.5,2.5,10.0,6.204196081008184,3,20,7.6224,0.933333333,45.14,0,5,35,493.4607281,151.336,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCC1(CCCCCCCCC)C=NC(C)(C(=O)OC(C)(C)C)N1CCN(C)C,-0.137212192,35.0,16.0,46.5,2.5,10.0,6.2321493471988525,3,20,8.0125,0.935483871,45.14,0,5,36,507.4763782,155.953,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCC1(CCCCCCCCC)C=NC(CC(=O)OCC)N1CCN(C)C,-0.745605005,35.0,16.0,46.5,2.5,10.0,6.175438903941801,3,22,7.2339,0.931034483,45.14,0,5,34,479.4450781,146.741,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCC(CCCCCCCCC)(NCCN(C)C)C(=O)NCS(=O)(=O)c1ccc(C)cc1,0.170469634,35.0,16.0,46.5,2.5,10.0,6.340198797020079,3,24,7.01382,0.78125,78.51,2,5,39,565.4277137,165.8822,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCC(CCCCCCCCC)(NCCN(C)C)C(=O)NC1CCCCC1,0.516729016,35.0,16.0,46.5,2.5,10.0,6.175530415039666,3,22,7.6067,0.966666667,44.37,2,3,34,479.4814636,149.5234,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCC(CCCCCCCC)(NCCN(C)C)C(=O)NC(C)(C)C,1.066068325,35.0,16.0,46.5,2.5,10.0,6.05618898846132,3,19,6.2923,0.961538462,44.37,2,3,30,425.4345134,133.1694,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCC(CCCCCCCC)(NCCN(C)C)C(=O)NCCCC,0.57466219,35.0,16.0,46.5,2.5,10.0,6.05618898846132,3,22,6.2939,0.961538462,44.37,2,3,30,425.4345134,133.1914,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCC(CCCCCCCC)(NCCN(C)C)C(=O)NCCCCC,0.176464277,35.0,16.0,46.5,2.5,10.0,6.088530003694106,3,23,6.684,0.962962963,44.37,2,3,31,439.4501634,137.8084,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCC1(CCCCCCCC)C=NC(C(=O)OC)N1CCN(C)C,2.535266072,35.0,16.0,46.5,2.5,10.0,6.051350072330395,3,18,5.6735,0.92,45.14,0,5,30,423.3824778,128.273,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCC1(CCCCCCCC)C=NC(C(=O)OCC)N1CCN(C)C,1.123631891,35.0,16.0,46.5,2.5,10.0,6.08384544073973,3,19,6.0636,0.923076923,45.14,0,5,31,437.3981279,132.89,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCC1(CCCCCCCC)C=NC(C(=O)OC(C)(C)C)N1CCN(C)C,1.800207723,35.0,16.0,46.5,2.5,10.0,6.145830203826053,3,18,6.8422,0.928571429,45.14,0,5,33,465.429428,142.102,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCC1(CCCCCCCC)C=NC(C)(C(=O)OC(C)(C)C)N1CCN(C)C,-0.591068339,35.0,16.0,46.5,2.5,10.0,6.175438903941801,3,18,7.2323,0.931034483,45.14,0,5,34,479.4450781,146.719,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCC1(CCCCCCCC)C=NC(CC(=O)OCC)N1CCN(C)C,-0.510354591,35.0,16.0,46.5,2.5,10.0,6.11531800927498,3,20,6.4537,0.925925926,45.14,0,5,32,451.4137779,137.507,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCC(CCCCCCCC)(NCCN(C)C)C(=O)NCS(=O)(=O)c1ccc(C)cc1,-0.183480728,35.0,16.0,46.5,2.5,10.0,6.289446518019927,3,22,6.23362,0.766666667,78.51,2,5,37,537.3964136,156.6482,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCC(CCCCCCCC)(NCCN(C)C)C(=O)NC1CCCCC1,0.106340674,35.0,16.0,46.5,2.5,10.0,6.115415190575608,3,20,6.8265,0.964285714,44.37,2,3,32,451.4501634,140.2894,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCC(CCCCCCC)(NCCN(C)C)C(=O)NC(C)(C)C,-0.248160589,35.0,16.0,46.5,2.5,10.0,5.9881891889740615,3,17,5.5121,0.958333333,44.37,2,3,28,397.4032133,123.9354,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCC(CCCCCCC)(NCCN(C)C)C(=O)NCCCC,0.482203096,35.0,16.0,46.5,2.5,10.0,5.9881891889740615,3,20,5.5137,0.958333333,44.37,2,3,28,397.4032133,123.9574,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCC(CCCCCCC)(NCCN(C)C)C(=O)NCCCCC,0.486674999,35.0,16.0,46.5,2.5,10.0,6.022766973983275,3,21,5.9038,0.96,44.37,2,3,29,411.4188633,128.5744,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCC1(CCCCCCC)C=NC(C(=O)OC)N1CCN(C)C,-0.27647522,35.0,16.0,46.5,2.5,10.0,5.983008898660321,3,16,4.8933,0.913043478,45.14,0,5,28,395.3511777,119.039,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCC1(CCCCCCC)C=NC(C(=O)OCC)N1CCN(C)C,1.006189362,35.0,16.0,46.5,2.5,10.0,6.017763186419923,3,17,5.2834,0.916666667,45.14,0,5,29,409.3668277,123.656,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCC1(CCCCCCC)C=NC(C(=O)OC(C)(C)C)N1CCN(C)C,-0.779278535,35.0,16.0,46.5,2.5,10.0,6.08384544073973,3,16,6.062,0.923076923,45.14,0,5,31,437.3981279,132.868,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCC1(CCCCCCC)C=NC(C)(C(=O)OC(C)(C)C)N1CCN(C)C,-1.174975547,35.0,16.0,46.5,2.5,10.0,6.11531800927498,3,16,6.4521,0.925925926,45.14,0,5,32,451.4137779,137.485,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCC1(CCCCCCC)C=NC(CC(=O)OCC)N1CCN(C)C,-0.757411939,35.0,16.0,46.5,2.5,10.0,6.051350072330396,3,18,5.6735,0.92,45.14,0,5,30,423.3824778,128.273,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCC(CCCCCCC)(NCCN(C)C)C(=O)NCS(=O)(=O)c1ccc(C)cc1,-0.40098683,35.0,16.0,46.5,2.5,10.0,6.235980081869859,3,20,5.45342,0.75,78.51,2,5,35,509.3651135,147.4142,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCC(CCCCCCC)(NCCN(C)C)C(=O)NC1CCCCC1,0.092969411,35.0,16.0,46.5,2.5,10.0,6.051453672921954,3,18,6.0463,0.961538462,44.37,2,3,30,423.4188633,131.0554,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCC(CCCCCC)(NCCN(C)C)C(=O)NC(C)(C)C,0.455833283,35.0,16.0,46.5,2.5,10.0,5.915225845022174,3,15,4.7319,0.954545455,44.37,2,3,26,369.3719131,114.7014,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCC(CCCCCC)(NCCN(C)C)C(=O)NCCCC,-0.565941572,35.0,16.0,46.5,2.5,10.0,5.915225845022174,3,18,4.7335,0.954545455,44.37,2,3,26,369.3719131,114.7234,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCC(CCCCCC)(NCCN(C)C)C(=O)NCCCCC,0.956921487,35.0,16.0,46.5,2.5,10.0,5.952372825634916,3,19,5.1236,0.956521739,44.37,2,3,27,383.3875632,119.3404,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCC1(CCCCCC)C=NC(C(=O)OC)N1CCN(C)C,-0.508579364,35.0,16.0,46.5,2.5,10.0,5.909652358158771,3,14,4.1131,0.904761905,45.14,0,5,26,367.3198776,109.805,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCC1(CCCCCC)C=NC(C(=O)OCC)N1CCN(C)C,0.140321625,35.0,16.0,46.5,2.5,10.0,5.94700312539959,3,15,4.5032,0.909090909,45.14,0,5,27,381.3355276,114.422,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCC1(CCCCCC)C=NC(C(=O)OC(C)(C)C)N1CCN(C)C,1.59514628,35.0,16.0,46.5,2.5,10.0,6.017763186419923,3,14,5.2818,0.916666667,45.14,0,5,29,409.3668277,123.634,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCC1(CCCCCC)C=NC(C)(C(=O)OC(C)(C)C)N1CCN(C)C,-1.257546994,35.0,16.0,46.5,2.5,10.0,6.051350072330396,3,14,5.6719,0.92,45.14,0,5,30,423.3824778,128.251,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCC1(CCCCCC)C=NC(CC(=O)OCC)N1CCN(C)C,-0.567412789,35.0,16.0,46.5,2.5,10.0,5.983008898660321,3,16,4.8933,0.913043478,45.14,0,5,28,395.3511777,119.039,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCC(CCCCCC)(NCCN(C)C)C(=O)NCS(=O)(=O)c1ccc(C)cc1,1.241034901,35.0,16.0,46.5,2.5,10.0,6.1794927068926295,3,18,4.67322,0.730769231,78.51,2,5,33,481.3338134,138.1802,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCC(CCCCCC)(NCCN(C)C)C(=O)NC1CCCCC1,1.043748237,35.0,16.0,46.5,2.5,10.0,5.983119826572418,3,16,5.2661,0.958333333,44.37,2,3,28,395.3875632,121.8214,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CN(C)CCNC1(C(=O)NC(C)(C)C)CCCCCCCCCCCCCC1,-1.32621754,35.0,16.0,46.5,2.5,10.0,5.983119826572419,3,5,5.2661,0.958333333,44.37,2,3,28,395.3875632,121.8214,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCNC(=O)C1(NCCN(C)C)CCCCCCCCCCCCCC1,-1.263264262,35.0,16.0,46.5,2.5,10.0,5.983119826572419,3,8,5.2677,0.958333333,44.37,2,3,28,395.3875632,121.8434,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCNC(=O)C1(NCCN(C)C)CCCCCCCCCCCCCC1,-0.476628474,35.0,16.0,46.5,2.5,10.0,6.017870325537735,3,9,5.6578,0.96,44.37,2,3,29,409.4032133,126.4604,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
COC(=O)C1N=CC2(CCCCCCCCCCCCCC2)N1CCN(C)C,0.157544505,35.0,16.0,46.5,2.5,10.0,5.977913140156254,3,4,4.6473,0.913043478,45.14,0,5,28,393.3355276,116.925,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCOC(=O)C1N=CC2(CCCCCCCCCCCCCC2)N1CCN(C)C,0.935573358,35.0,16.0,46.5,2.5,10.0,6.0128419142424425,3,5,5.0374,0.916666667,45.14,0,5,29,407.3511777,121.542,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CN(C)CCN1C(C(=O)OC(C)(C)C)N=CC12CCCCCCCCCCCCCC2,-1.139253422,35.0,16.0,46.5,2.5,10.0,6.079239590763318,3,4,5.816,0.923076923,45.14,0,5,31,435.3824778,130.754,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CN(C)CCN1C2(C=NC1(C)C(=O)OC(C)(C)C)CCCCCCCCCCCCCC2,-1.13587796,35.0,16.0,46.5,2.5,10.0,6.11085517877807,3,4,6.2061,0.925925926,45.14,0,5,32,449.3981279,135.371,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCOC(=O)CC1N=CC2(CCCCCCCCCCCCCC2)N1CCN(C)C,0.567971451,35.0,16.0,46.5,2.5,10.0,6.046591732733296,3,6,5.4275,0.92,45.14,0,5,30,421.3668277,126.159,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
Cc1ccc(S(=O)(=O)CNC(=O)C2(NCCN(C)C)CCCCCCCCCCCCCC2)cc1,-1.359322258,35.0,16.0,46.5,2.5,10.0,6.232025530459261,3,8,5.20742,0.75,78.51,2,5,35,507.3494634,145.3002,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CN(C)CCNC1(C(=O)NC2CCCCC2)CCCCCCCCCCCCCC1,0.67687818,35.0,16.0,46.5,2.5,10.0,6.046695827440647,3,6,5.8003,0.961538462,44.37,2,3,30,421.4032133,128.9414,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,1.0
