IL_SMILES,Experiment_value,rel,IL_molratio,HL_molratio,CHL_molratio,PEG_molratio,IL_to_nucleicacid_massratio,molwtlog1p,Nitrogen.Count,Rotatable.Bonds,LogP,Fraction.sp3.Carbons,Topological.Polar.Surface.Area,Hydrogen.Bond.Donors,Hydrogen.Bond.Acceptors,Heavy.Atoms,van.der.Waals.Molecular.Volume,Molar.Refractivity,has_ester,has_carbonate,has_disulfide,Cargo_type_FLuc,Cargo_type_GFP,Model_type_A549,Model_type_BeWo_b30,Model_type_DC2.4,Model_type_HEK293T,Model_type_HeLa,Model_type_HepG2,Model_type_IGROV1,Model_type_RAW264.7,HL_name_14PA,HL_name_18PG,HL_name_DDAB,HL_name_DOPE,HL_name_DOTAP,HL_name_DSPC,HL_name_MDOA,num_protonatable_nitrogens,num_unsaturated_cc_bonds,Num_carbon_in_tail,Dose_ug_nucleicacid,Sample_weight
CCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(CC2CCN(C)CC2)CC1)CCCCCC,0.158798386,1,35.0,16.0,46.5,2.5,10.0,6.493749301263475,3,24,7.85180000000001,0.8461538461538461,71.55,0,8,47,659.523722308,192.4169999999993,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,12,0.05,1.0
CCCCCCC#CCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCC(CCO)CC1)CCCCCC,0.15831795,1,35.0,16.0,46.5,2.5,10.0,6.475404981342581,1,28,9.547200000000002,0.8461538461538461,85.30000000000001,1,7,46,647.5124889279999,188.65079999999935,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,12,0.05,1.0
CCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(C)CCCn1ccnc1)CCCCCC,0.151431693,1,35.0,16.0,46.5,2.5,10.0,6.378164689363068,3,25,7.720900000000009,0.7352941176470589,82.89,0,8,42,587.429821924,169.03999999999954,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,12,0.05,1.0
CCCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCCCC)CCC1CCCCN1C(C)C)CCCCCC,0.150899702,1,35.0,16.0,46.5,2.5,10.0,7.0499056710868135,2,52,18.313799999999983,0.8285714285714286,130.14,0,12,82,1150.909948104,337.6380000000005,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,12,0.05,1.0
CCCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(CCOCCO)CC1)CCCCCC,0.140862856,1,35.0,16.0,46.5,2.5,10.0,6.501243122910519,2,29,7.29910000000001,0.8421052631578947,97.77,1,9,47,664.5026525159999,189.33479999999935,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,12,0.05,1.0
CCCCCCCC/C=C\CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C\CCCCCCCC)CCC1CCCCN1C(C)C)CCCCCC,0.123919098,1,35.0,16.0,46.5,2.5,10.0,7.270536938917465,2,76,27.221400000000056,0.8666666666666667,130.14,0,12,102,1435.2542495120003,432.70600000000223,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,18,0.05,1.0
CCCCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCC(CCO)CC1)CCCCCC,0.117104163,1,35.0,16.0,46.5,2.5,10.0,6.453554130239836,1,27,9.157100000000003,0.8421052631578947,85.30000000000001,1,7,45,633.496838864,184.03379999999945,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,12,0.05,1.0
CCCCCCCCCCCCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCC(CCO)CC1)CCCCCC,0.114103344,1,35.0,16.0,46.5,2.5,10.0,6.640176442234071,1,39,13.444799999999976,0.9148936170212766,85.30000000000001,1,7,54,763.668989568,227.04479999999896,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,18,0.05,1.0
CCCCCCC#CCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(CCOCCO)CC1)CCCCCC,0.10140051,1,35.0,16.0,46.5,2.5,10.0,6.542505101168022,2,31,8.07930000000001,0.85,97.77,1,9,49,692.5339526439999,198.5687999999992,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,12,0.05,1.0
CCCCCCCC/C=C\CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(C)CCN(C)C)CCCCCC,0.099558935,1,35.0,16.0,46.5,2.5,10.0,6.601490954273545,2,39,12.619799999999984,0.8666666666666667,68.31,0,7,52,734.653673852,222.13499999999897,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,18,0.05,1.0
CCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCN(CC)CC)CCN(CC)CC)CCCCCC,0.097043355,1,35.0,16.0,46.5,2.5,10.0,6.541149761137923,3,33,9.268100000000004,0.8536585365853658,71.55,0,8,49,691.5863225639999,205.94899999999913,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,12,0.05,1.0
CCCCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN1CCOCC1)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCCCCC)CCCCCC,0.093096356,1,35.0,16.0,46.5,2.5,10.0,7.051614901344078,2,54,17.163299999999975,0.8260869565217391,139.37,0,13,82,1152.88921266,334.6500000000004,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,12,0.05,1.0
CCCCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCCCCC)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCCCCC)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCCCCC)CCCCCC,0.091948567,1,35.0,16.0,46.5,2.5,10.0,7.6802948019278015,3,108,34.60760000000005,0.816793893129771,257.0399999999999,0,23,154,2162.6837966639996,632.2790000000026,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,8,12,0.05,1.0
CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN(C)C)CCCN(C)C)CCCCCC,0.084853396,1,35.0,16.0,46.5,2.5,10.0,6.708482051051663,3,43,13.10779999999998,0.84,71.55,0,8,58,817.72717314,248.77199999999877,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,18,0.05,1.0
CCCCCCC#CCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(CCN(C)C)CC1)CCCCCC,0.081930551,1,35.0,16.0,46.5,2.5,10.0,6.51773035536185,3,29,8.632000000000007,0.85,71.55,0,8,48,675.555022436,199.2179999999992,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,12,0.05,1.0
CCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(c2cccnc2)CC1)CCCCCC,0.074973824,1,35.0,16.0,46.5,2.5,10.0,6.4181495783275455,3,22,7.71950000000001,0.6944444444444444,81.2,0,8,44,611.429821924,177.58899999999943,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,12,0.05,1.0
CCCCCCC#CCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCC#CCCCCCC)CCC1CCCCN1CC(C)C)CCCCCC,0.063704545,1,35.0,16.0,46.5,2.5,10.0,7.108968100194836,2,57,20.121799999999997,0.84,130.14,0,12,87,1220.988198424,360.6750000000009,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,12,0.05,1.0
CCCCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(CCN2CCCC2)CC1)CCCCCC,0.05956162,1,35.0,16.0,46.5,2.5,10.0,6.535315288593593,3,28,8.776100000000007,0.8536585365853658,71.55,0,8,49,687.555022436,201.72099999999915,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,12,0.05,1.0
CCCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCC(CCO)CC1)CCCCCC,0.045934951,1,35.0,16.0,46.5,2.5,10.0,6.431215133182697,1,26,8.767000000000007,0.8378378378378378,85.30000000000001,1,7,44,619.4811887999999,179.41679999999943,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,12,0.05,1.0
CCCCCCCC/C=C\CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCC[C@H]1CO)CCCCCC,0.044039881,1,35.0,16.0,46.5,2.5,10.0,6.600088162597273,1,37,12.58309999999998,0.8666666666666667,85.30000000000001,1,7,52,733.6220393760001,217.76479999999904,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,18,0.05,1.0
CCCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCCCC)CCC1CCCCN1C)CCCCCC,0.042468902,1,35.0,16.0,46.5,2.5,10.0,7.025268055899694,2,51,17.53519999999998,0.8235294117647058,130.14,0,12,80,1122.878647976,328.4260000000003,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,12,0.05,1.0
CCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN(C)C)CCCN(C)C)CCCCCC,0.038115881,1,35.0,16.0,46.5,2.5,10.0,6.499830648727564,3,31,8.487900000000009,0.8461538461538461,71.55,0,8,47,663.555022436,196.71499999999924,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,12,0.05,1.0
CCCCC#CCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN1CCCCCC1)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCC#CCCCC)CCCCCC,0.028811218,1,35.0,16.0,46.5,2.5,10.0,7.037662738084514,2,52,17.926899999999982,0.8260869565217391,130.14,0,12,81,1136.8942980400002,333.06500000000034,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,12,0.05,1.0
CCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN(CC)CC)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCC)CCCCCC,0.0286977,1,35.0,16.0,46.5,2.5,10.0,6.935879071507044,2,48,15.052099999999973,0.8032786885245902,130.14,0,12,73,1026.784747592,298.2429999999997,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,12,0.05,1.0
CCCCCCCCCCCCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCCCCCCCCCCCC)CCC1CCCCN1CC(C)C)CCCCCC,0.02784548,1,35.0,16.0,46.5,2.5,10.0,7.283023000997483,2,79,27.91700000000006,0.912087912087912,130.14,0,12,103,1453.3011997040005,437.4630000000023,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,18,0.05,1.0
CCCCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(c2ccccn2)CC1)CCCCCC,0.02413549,1,35.0,16.0,46.5,2.5,10.0,6.505748185045263,3,26,9.279900000000003,0.725,81.2,0,8,48,667.49242218,196.0569999999992,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,12,0.05,1.0
CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C\C/C=C\CCCCC)CCc1ccncc1)CCCCCC,0.021838532,1,35.0,16.0,46.5,2.5,10.0,7.23357165735282,2,73,25.75810000000004,0.7586206896551724,139.79000000000002,0,12,99,1383.1290490000004,416.3610000000021,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6,18,0.05,1.0
CCCCC#CCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN1CCCCC1)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCC#CCCCC)CCCCCC,0.01636929,1,35.0,16.0,46.5,2.5,10.0,7.025268055899694,2,52,17.536799999999978,0.8235294117647058,130.14,0,12,80,1122.878647976,328.44800000000026,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,12,0.05,1.0
CCCCC#CCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCC[C@H]1CO)CCCCCC,0.015845246,1,35.0,16.0,46.5,2.5,10.0,6.38498189750014,1,25,8.12930000000001,0.8285714285714286,85.30000000000001,1,7,42,591.4498886719999,170.2307999999996,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,12,0.05,1.0
CCCCCCC#CCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCC#CCCCCCC)CCN1CCOCC1)CCCCCC,0.013421627,1,35.0,16.0,46.5,2.5,10.0,7.063689224987557,2,55,17.55339999999998,0.8285714285714286,139.37,0,13,83,1166.904862724,339.2670000000005,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,12,0.05,1.0
CCCCC#CCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(C)CCCn1ccnc1)CCCCCC,0.002590616,1,35.0,16.0,46.5,2.5,10.0,6.447190166466747,3,28,8.891200000000005,0.7567567567567568,82.89,0,8,45,629.4767721159999,182.8909999999994,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,12,0.05,1.0
CCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(C)CCOCCOCCN(C)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCC)CCCCCC,-0.001042852,1,35.0,16.0,46.5,2.5,10.0,6.9796553870252405,2,51,13.914999999999976,0.8064516129032258,148.6,0,14,76,1072.790226896,306.02999999999986,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,12,0.05,1.0
CCCCCCCC/C=C\CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(CCOCCO)CC1)CCCCCC,-0.004338948,1,35.0,16.0,46.5,2.5,10.0,6.694877602791171,2,41,11.752899999999988,0.875,97.77,1,9,57,806.6748032200001,236.86879999999888,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,18,0.05,1.0
CCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(CC2CCN(C)CC2)CC1)CCCCCC,-0.005493221,1,35.0,16.0,46.5,2.5,10.0,6.514748245796001,3,25,8.24190000000001,0.85,71.55,0,8,48,673.539372372,197.0339999999992,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,12,0.05,1.0
CCCCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCC(N2CCN(CC)CC2)CC1)CCCCCC,-0.008421316,1,35.0,16.0,46.5,2.5,10.0,6.555467838714151,3,27,9.164600000000004,0.8571428571428571,71.55,0,8,50,701.5706725,206.3159999999991,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,12,0.05,1.0
CCCCC#CCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCC#CCCCC)CCC1CCCCN1CC(C)C)CCCCCC,-0.010076005,1,35.0,16.0,46.5,2.5,10.0,7.06200052576637,2,53,18.561399999999985,0.8309859154929577,130.14,0,12,83,1164.925598168,342.20700000000056,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,12,0.05,1.0
CCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCC)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCC)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCC)CCCCCC,-0.0106288,1,35.0,16.0,46.5,2.5,10.0,7.599368283295305,3,96,29.926400000000083,0.7983193277310925,257.0399999999999,0,23,142,1994.4959958959992,576.8750000000025,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,8,12,0.05,1.0
CCCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCCCC)CCN1CCCCN(C)CC1)CCCCCC,-0.011674652,1,35.0,16.0,46.5,2.5,10.0,7.050762384896233,3,51,16.688399999999973,0.8260869565217391,133.38000000000002,0,13,82,1151.9051970719995,336.71100000000047,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,12,0.05,1.0
CCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN(C)C)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCCC)CCCCCC,-0.018121331,1,35.0,16.0,46.5,2.5,10.0,6.962789716558404,2,50,15.832299999999966,0.8095238095238095,130.14,0,12,75,1054.81604772,307.47699999999986,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,12,0.05,1.0
CCCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN1CCN(CCCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCCCC)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCCCC)CC1)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCCCC)CCCCCC,-0.02244522,1,35.0,16.0,46.5,2.5,10.0,7.679819918976599,4,104,32.73300000000009,0.8153846153846154,260.2799999999999,0,24,154,2161.6633955679995,629.1940000000026,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,8,12,0.05,1.0
CCCCC#CCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCC#CCCCC)CCC1CCCCN1C(C)C)CCCCCC,-0.022665556,1,35.0,16.0,46.5,2.5,10.0,7.0499056710868135,2,52,18.313799999999983,0.8285714285714286,130.14,0,12,82,1150.909948104,337.6380000000005,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,12,0.05,1.0
CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCC[C@H]1CO)CCCCCC,-0.024558187,1,35.0,16.0,46.5,2.5,10.0,6.597342135525452,1,36,12.359099999999982,0.8222222222222222,85.30000000000001,1,7,52,731.606389312,217.67079999999905,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,18,0.05,1.0
CCCCCCC#CCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(C)CCO)CCCCCC,-0.031945158,1,35.0,16.0,46.5,2.5,10.0,6.388376514504755,1,28,8.376900000000008,0.8285714285714286,85.30000000000001,1,7,42,593.4655387359999,172.36679999999956,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,12,0.05,1.0
CCCCCCCC/C=C\CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(c2cccnc2)CC1)CCCCCC,-0.043269162,1,35.0,16.0,46.5,2.5,10.0,6.681149491037721,3,37,13.343599999999975,0.7755102040816326,81.2,0,8,57,795.6489228199999,238.97399999999888,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,18,0.05,1.0
CCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN(CC)CC)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCC)CCCCCC,-0.044024614,1,35.0,16.0,46.5,2.5,10.0,6.962789716558404,2,50,15.832299999999966,0.8095238095238095,130.14,0,12,75,1054.81604772,307.47699999999986,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,12,0.05,1.0
CCCCCCCC/C=C\CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C\CCCCCCCC)CCC1CCCCN1CC(C)C)CCCCCC,-0.053214533,1,35.0,16.0,46.5,2.5,10.0,7.280248747739686,2,77,27.469000000000054,0.8681318681318682,130.14,0,12,103,1449.2698995760002,437.27500000000225,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,18,0.05,1.0
CCCCCCCCCCCCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN(C)C)CCCN(C)C)CCCCCC,-0.054287255,0,35.0,16.0,46.5,2.5,10.0,6.7133911000193045,3,45,13.555799999999978,0.92,71.55,0,8,58,821.758473268,248.95999999999876,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,18,0.05,1.0
CCCCCCCCCCCCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCCCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCCCCCCCCCCCC)CC1)CCCCCC,-0.054421508,0,35.0,16.0,46.5,2.5,10.0,7.618392611204736,3,111,37.99799999999998,0.9047619047619048,195.20999999999995,0,18,144,2032.7874738839996,607.8540000000029,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,18,0.05,1.0
CCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN1CCN(CCCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCC)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCC)CC1)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCC)CCCCCC,-0.062782955,0,35.0,16.0,46.5,2.5,10.0,7.598853361574067,4,92,28.051800000000068,0.7966101694915254,260.2799999999999,0,24,142,1993.4755947999995,573.7900000000025,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,8,12,0.05,1.0
CCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN(C)C)CCCN(C)C)CCCCCC,-0.074423599,0,35.0,16.0,46.5,2.5,10.0,6.478512714400471,3,30,8.09780000000001,0.8421052631578947,71.55,0,8,46,649.539372372,192.0979999999993,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,12,0.05,1.0
CCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCN(CC)CC)CCN(CC)CC)CCCCCC,-0.084200879,0,35.0,16.0,46.5,2.5,10.0,6.520703598384688,3,32,8.878000000000005,0.85,71.55,0,8,48,677.5706725,201.33199999999917,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,12,0.05,1.0
CCCCC#CCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCC#CCCCC)CCN(C)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCC#CCCCC)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCC#CCCCC)CCCCCC,-0.084593159,0,35.0,16.0,46.5,2.5,10.0,7.64064995699707,3,102,32.267000000000095,0.808,257.03999999999996,0,23,148,2078.5898962799993,604.5770000000025,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,8,12,0.05,1.0
CCCCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCC(O)CC1)CCCCCC,-0.086595048,0,35.0,16.0,46.5,2.5,10.0,6.408365680558363,1,25,8.519400000000008,0.8333333333333334,85.30000000000001,1,7,43,605.4655387359999,174.84779999999952,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,12,0.05,1.0
CCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN(C)C)CCCN(C)C)CCCCCC,-0.087383723,0,35.0,16.0,46.5,2.5,10.0,6.456730408334183,3,29,7.707700000000009,0.8378378378378378,71.55,0,8,45,635.523722308,187.48099999999937,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,12,0.05,1.0
CCCCCCCCCCCCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(C)CCCn1ccnc1)CCCCCC,-0.087742627,0,35.0,16.0,46.5,2.5,10.0,6.653158469577553,3,41,13.568999999999976,0.851063829787234,82.89,0,8,55,773.664572884,230.5189999999989,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,18,0.05,1.0
CCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN(C)C)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCC)CCCCCC,-0.090912247,0,35.0,16.0,46.5,2.5,10.0,6.935879071507044,2,48,15.052099999999973,0.8032786885245902,130.14,0,12,73,1026.784747592,298.2429999999997,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,12,0.05,1.0
CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCCCO)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C\C/C=C\CCCCC)CCCCCC,-0.094102278,0,35.0,16.0,46.5,2.5,10.0,7.219755503678861,1,75,25.283000000000037,0.8117647058823529,147.13,1,12,97,1364.1443647160002,409.35680000000184,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,18,0.05,1.0
