Lipid_name,Num_carbon_in_tail,Num_tails,MolWt,num_unsaturated_cc_bonds,num_protonatable_nitrogens
A7Iso1C9,9,2,453.8000000000003,0,2
A7Iso2C9,9,2,453.8000000000003,0,2
A7Iso3C9,9,2,467.8270000000004,0,2
A7Iso4C9,9,2,469.7550000000004,0,2
A7Iso5C9,9,2,483.7820000000005,0,2
A7Iso6C9,9,2,511.83600000000047,0,2
A7Iso7C9,9,2,525.8630000000005,0,2
A7Iso8C9,9,2,497.8090000000004,0,2
A7Iso9C9,9,2,565.9090000000004,0,2
A7Iso10C9,9,2,479.8380000000004,0,2
A7Iso1C8,8,2,425.74600000000027,0,2
A7Iso2C8,8,2,425.74600000000027,0,2
A7Iso3C8,8,2,439.7730000000003,0,2
A7Iso4C8,8,2,441.7010000000003,0,2
A7Iso5C8,8,2,455.7280000000003,0,2
A7Iso6C8,8,2,483.7820000000004,0,2
A7Iso7C8,8,2,497.8090000000004,0,2
A7Iso8C8,8,2,469.7550000000004,0,2
A7Iso9C8,8,2,537.8550000000006,0,2
A7Iso10C8,8,2,451.78400000000033,0,2
A7Iso1C7,7,2,397.6920000000002,0,2
A7Iso2C7,7,2,397.6920000000002,0,2
A7Iso3C7,7,2,411.7190000000002,0,2
A7Iso4C7,7,2,413.6470000000002,0,2
A7Iso5C7,7,2,427.67400000000026,0,2
A7Iso6C7,7,2,455.7280000000003,0,2
A7Iso7C7,7,2,469.75500000000034,0,2
A7Iso8C7,7,2,441.7010000000003,0,2
A7Iso9C7,7,2,509.80100000000056,0,2
A7Iso10C7,7,2,423.73000000000025,0,2
A7Iso1CC7,7,2,423.73000000000025,0,2
A7Iso2CC7,7,2,423.73000000000025,0,2
A7Iso3CC7,7,2,437.7570000000003,0,2
A7Iso4CC7,7,2,439.6850000000003,0,2
A7Iso5CC7,7,2,453.71200000000033,0,2
A7Iso6CC7,7,2,481.7660000000004,0,2
A7Iso7CC7,7,2,495.79300000000046,0,2
A7Iso8CC7,7,2,467.7390000000004,0,2
A7Iso9CC7,7,2,535.8390000000006,0,2
A7Iso10CC7,7,2,449.7680000000004,0,2
A7Iso1CC6,6,2,381.6490000000001,0,2
A7Iso2CC6,6,2,381.6490000000001,0,2
A7Iso3CC6,6,2,395.67600000000016,0,2
A7Iso4CC6,6,2,397.60400000000016,0,2
A7Iso5CC6,6,2,411.6310000000002,0,2
A7Iso6CC6,6,2,439.6850000000003,0,2
A7Iso7CC6,6,2,453.71200000000033,0,2
A7Iso8CC6,6,2,425.65800000000024,0,2
A7Iso9CC6,6,2,493.75800000000055,0,2
A7Iso10CC6,6,2,407.68700000000024,0,2
A7Iso1C6,6,2,369.6380000000001,0,2
A7Iso2C6,6,2,369.6380000000001,0,2
A7Iso3C6,6,2,383.66500000000013,0,2
A7Iso4C6,6,2,385.5930000000002,0,2
A7Iso5C6,6,2,399.6200000000002,0,2
A7Iso6C6,6,2,427.67400000000026,0,2
A7Iso7C6,6,2,441.7010000000003,0,2
A7Iso8C6,6,2,413.6470000000002,0,2
A7Iso9C6,6,2,481.74700000000047,0,2
A7Iso10C6,6,2,395.67600000000016,0,2
A8Iso12DC18,18,2,686.2109999999998,2,2
A8Iso22DC18,18,2,686.2109999999998,2,2
A8Iso32DC18,18,2,700.2379999999997,2,2
A8Iso42DC18,18,2,702.1659999999997,2,2
A8Iso72DC18,18,2,758.2739999999995,2,2
A8Iso82DC18,18,2,730.2199999999996,2,2
A8Iso102DC18,18,2,712.2489999999997,2,2
A8Iso1C11,11,2,493.8650000000005,0,2
A8Iso2C11,11,2,493.8650000000005,0,2
A8Iso3C11,11,2,507.8920000000005,0,2
A8Iso4C11,11,2,509.8200000000005,0,2
A8Iso5C11,11,2,523.8470000000004,0,2
A8Iso6C11,11,2,551.9010000000004,0,2
A8Iso7C11,11,2,565.9280000000003,0,2
A8Iso8C11,11,2,537.8740000000004,0,2
A8Iso9C11,11,2,605.9740000000003,0,2
A8Iso10C11,11,2,519.9030000000005,0,2
A8Iso1C10,10,2,465.8110000000004,0,2
A8Iso2C10,10,2,465.8110000000004,0,2
A8Iso3C10,10,2,479.8380000000005,0,2
A8Iso4C10,10,2,481.7660000000005,0,2
A8Iso5C10,10,2,495.79300000000046,0,2
A8Iso6C10,10,2,523.8470000000004,0,2
A8Iso7C10,10,2,537.8740000000004,0,2
A8Iso8C10,10,2,509.8200000000005,0,2
A8Iso9C10,10,2,577.9200000000004,0,2
A8Iso10C10,10,2,491.8490000000005,0,2
A8Iso1C9,9,2,437.75700000000035,0,2
A8Iso2C9,9,2,437.75700000000035,0,2
A8Iso3C9,9,2,451.7840000000004,0,2
A8Iso4C9,9,2,453.7120000000004,0,2
A8Iso5C9,9,2,467.7390000000004,0,2
A8Iso6C9,9,2,495.79300000000046,0,2
A8Iso7C9,9,2,509.8200000000005,0,2
A8Iso8C9,9,2,481.7660000000004,0,2
A8Iso9C9,9,2,549.8660000000004,0,2
A8Iso10C9,9,2,463.7950000000004,0,2
A8Iso1C8,8,2,409.70300000000026,0,2
A8Iso2C8,8,2,409.70300000000026,0,2
A8Iso3C8,8,2,423.7300000000003,0,2
A8Iso4C8,8,2,425.6580000000003,0,2
A8Iso5C8,8,2,439.68500000000034,0,2
A8Iso6C8,8,2,467.7390000000004,0,2
A8Iso7C8,8,2,481.7660000000004,0,2
A8Iso8C8,8,2,453.7120000000004,0,2
A8Iso9C8,8,2,521.8120000000006,0,2
A8Iso10C8,8,2,435.7410000000003,0,2
A8Iso1C7,7,2,381.64900000000017,0,2
A8Iso2C7,7,2,381.64900000000017,0,2
A8Iso3C7,7,2,395.6760000000002,0,2
A8Iso4C7,7,2,397.6040000000002,0,2
A8Iso5C7,7,2,411.63100000000026,0,2
A8Iso6C7,7,2,439.68500000000034,0,2
A8Iso7C7,7,2,453.71200000000033,0,2
A8Iso8C7,7,2,425.6580000000003,0,2
A8Iso9C7,7,2,493.75800000000055,0,2
A8Iso10C7,7,2,407.68700000000024,0,2
A8Iso1CC7,7,2,407.68700000000024,0,2
A8Iso2CC7,7,2,407.68700000000024,0,2
A8Iso3CC7,7,2,421.7140000000003,0,2
A8Iso4CC7,7,2,423.6420000000003,0,2
A8Iso5CC7,7,2,437.6690000000003,0,2
A8Iso6CC7,7,2,465.7230000000004,0,2
A8Iso7CC7,7,2,479.75000000000045,0,2
A8Iso8CC7,7,2,451.6960000000004,0,2
A8Iso9CC7,7,2,519.7960000000006,0,2
A8Iso10CC7,7,2,433.7250000000003,0,2
A8Iso1CC6,6,2,365.6060000000001,0,2
A8Iso2CC6,6,2,365.6060000000001,0,2
A8Iso3CC6,6,2,379.63300000000015,0,2
A8Iso4CC6,6,2,381.56100000000015,0,2
A8Iso5CC6,6,2,395.5880000000002,0,2
A8Iso6CC6,6,2,423.6420000000003,0,2
A8Iso7CC6,6,2,437.6690000000003,0,2
A8Iso8CC6,6,2,409.61500000000024,0,2
A8Iso9CC6,6,2,477.71500000000054,0,2
A8Iso10CC6,6,2,391.64400000000023,0,2
A8Iso1C6,6,2,353.5950000000001,0,2
A8Iso2C6,6,2,353.5950000000001,0,2
A8Iso3C6,6,2,367.6220000000001,0,2
A8Iso4C6,6,2,369.5500000000001,0,2
A8Iso5C6,6,2,383.57700000000017,0,2
A8Iso6C6,6,2,411.63100000000026,0,2
A8Iso7C6,6,2,425.6580000000003,0,2
A8Iso8C6,6,2,397.6040000000002,0,2
A8Iso9C6,6,2,465.70400000000046,0,2
A8Iso10C6,6,2,379.63300000000015,0,2
A9Iso12DC18,18,2,716.2809999999997,2,2
A9Iso22DC18,18,2,716.2809999999997,2,2
A9Iso32DC18,18,2,730.3079999999997,2,2
A9Iso42DC18,18,2,732.2359999999996,2,2
A9Iso72DC18,18,2,788.3439999999995,2,2
A9Iso82DC18,18,2,760.2899999999995,2,2
A9Iso102DC18,18,2,742.3189999999996,2,2
A9Iso1C11,11,2,523.9350000000005,0,2
A9Iso2C11,11,2,523.9350000000005,0,2
A9Iso3C11,11,2,537.9620000000004,0,2
A9Iso4C11,11,2,539.8900000000004,0,2
A9Iso5C11,11,2,553.9170000000004,0,2
A9Iso6C11,11,2,581.9710000000003,0,2
A9Iso7C11,11,2,595.9980000000003,0,2
A9Iso8C11,11,2,567.9440000000003,0,2
A9Iso9C11,11,2,636.0440000000002,0,2
A9Iso10C11,11,2,549.9730000000004,0,2
A9Iso1C10,10,2,495.8810000000005,0,2
A9Iso2C10,10,2,495.8810000000005,0,2
A9Iso3C10,10,2,509.9080000000005,0,2
A9Iso4C10,10,2,511.8360000000005,0,2
A9Iso5C10,10,2,525.8630000000005,0,2
A9Iso6C10,10,2,553.9170000000004,0,2
A9Iso7C10,10,2,567.9440000000003,0,2
A9Iso8C10,10,2,539.8900000000004,0,2
A9Iso9C10,10,2,607.9900000000002,0,2
A9Iso10C10,10,2,521.9190000000006,0,2
A9Iso1C9,9,2,467.8270000000004,0,2
A9Iso2C9,9,2,467.8270000000004,0,2
A9Iso3C9,9,2,481.8540000000005,0,2
A9Iso4C9,9,2,483.7820000000005,0,2
A9Iso5C9,9,2,497.8090000000005,0,2
A9Iso6C9,9,2,525.8630000000005,0,2
A9Iso7C9,9,2,539.8900000000004,0,2
A9Iso8C9,9,2,511.83600000000047,0,2
A9Iso9C9,9,2,579.9360000000004,0,2
A9Iso10C9,9,2,493.86500000000046,0,2
A9Iso1C8,8,2,439.7730000000003,0,2
A9Iso2C8,8,2,439.7730000000003,0,2
A9Iso3C8,8,2,453.8000000000003,0,2
A9Iso4C8,8,2,455.7280000000003,0,2
A9Iso5C8,8,2,469.7550000000004,0,2
A9Iso6C8,8,2,497.8090000000004,0,2
A9Iso7C8,8,2,511.83600000000047,0,2
A9Iso8C8,8,2,483.7820000000005,0,2
A9Iso9C8,8,2,551.8820000000005,0,2
A9Iso10C8,8,2,465.8110000000004,0,2
A9Iso1C7,7,2,411.7190000000002,0,2
A9Iso2C7,7,2,411.7190000000002,0,2
A9Iso3C7,7,2,425.74600000000027,0,2
A9Iso4C7,7,2,427.67400000000026,0,2
A9Iso5C7,7,2,441.7010000000003,0,2
A9Iso6C7,7,2,469.7550000000004,0,2
A9Iso7C7,7,2,483.7820000000004,0,2
A9Iso8C7,7,2,455.7280000000003,0,2
A9Iso9C7,7,2,523.8280000000005,0,2
A9Iso10C7,7,2,437.7570000000003,0,2
A9Iso1CC7,7,2,437.7570000000003,0,2
A9Iso2CC7,7,2,437.7570000000003,0,2
A9Iso3CC7,7,2,451.78400000000033,0,2
A9Iso4CC7,7,2,453.71200000000033,0,2
A9Iso5CC7,7,2,467.7390000000004,0,2
A9Iso6CC7,7,2,495.79300000000046,0,2
A9Iso7CC7,7,2,509.8200000000005,0,2
A9Iso8CC7,7,2,481.7660000000004,0,2
A9Iso9CC7,7,2,549.8660000000006,0,2
A9Iso10CC7,7,2,463.7950000000004,0,2
A9Iso1CC6,6,2,395.67600000000016,0,2
A9Iso2CC6,6,2,395.67600000000016,0,2
A9Iso3CC6,6,2,409.7030000000002,0,2
A9Iso4CC6,6,2,411.6310000000002,0,2
A9Iso5CC6,6,2,425.65800000000024,0,2
A9Iso6CC6,6,2,453.71200000000033,0,2
A9Iso7CC6,6,2,467.7390000000004,0,2
A9Iso8CC6,6,2,439.6850000000003,0,2
A9Iso9CC6,6,2,507.7850000000006,0,2
A9Iso10CC6,6,2,421.7140000000003,0,2
A9Iso1C6,6,2,383.66500000000013,0,2
A9Iso2C6,6,2,383.66500000000013,0,2
A9Iso3C6,6,2,397.6920000000002,0,2
A9Iso4C6,6,2,399.6200000000002,0,2
A9Iso5C6,6,2,413.6470000000002,0,2
A9Iso6C6,6,2,441.7010000000003,0,2
A9Iso7C6,6,2,455.7280000000003,0,2
A9Iso8C6,6,2,427.67400000000026,0,2
A9Iso9C6,6,2,495.7740000000005,0,2
A9Iso10C6,6,2,409.7030000000002,0,2
A10Iso12DC18,18,2,661.157,2,1
A10Iso22DC18,18,2,661.157,2,1
A10Iso32DC18,18,2,675.184,2,1
A10Iso42DC18,18,2,677.112,2,1
A10Iso72DC18,18,2,733.2199999999998,2,1
A10Iso82DC18,18,2,705.1659999999998,2,1
A10Iso102DC18,18,2,687.1949999999999,2,1
A10Iso1C11,11,2,468.8110000000004,0,1
A10Iso2C11,11,2,468.8110000000004,0,1
A10Iso3C11,11,2,482.8380000000004,0,1
A10Iso4C11,11,2,484.7660000000004,0,1
A10Iso5C11,11,2,498.79300000000046,0,1
A10Iso6C11,11,2,526.8470000000005,0,1
A10Iso7C11,11,2,540.8740000000006,0,1
A10Iso8C11,11,2,512.8200000000005,0,1
A10Iso9C11,11,2,580.9200000000005,0,1
A10Iso10C11,11,2,494.8490000000005,0,1
A10Iso1C10,10,2,440.75700000000035,0,1
A10Iso2C10,10,2,440.75700000000035,0,1
A10Iso3C10,10,2,454.7840000000004,0,1
A10Iso4C10,10,2,456.7120000000004,0,1
A10Iso5C10,10,2,470.7390000000004,0,1
A10Iso6C10,10,2,498.79300000000046,0,1
A10Iso7C10,10,2,512.8200000000005,0,1
A10Iso8C10,10,2,484.7660000000004,0,1
A10Iso9C10,10,2,552.8660000000006,0,1
A10Iso10C10,10,2,466.7950000000004,0,1
A10Iso1C9,9,2,412.70300000000026,0,1
A10Iso2C9,9,2,412.70300000000026,0,1
A10Iso3C9,9,2,426.7300000000003,0,1
A10Iso4C9,9,2,428.6580000000003,0,1
A10Iso5C9,9,2,442.68500000000034,0,1
A10Iso6C9,9,2,470.7390000000004,0,1
A10Iso7C9,9,2,484.7660000000004,0,1
A10Iso8C9,9,2,456.71200000000033,0,1
A10Iso9C9,9,2,524.8120000000007,0,1
A10Iso10C9,9,2,438.7410000000003,0,1
A10Iso1C8,8,2,384.64900000000017,0,1
A10Iso2C8,8,2,384.64900000000017,0,1
A10Iso3C8,8,2,398.6760000000002,0,1
A10Iso4C8,8,2,400.6040000000002,0,1
A10Iso5C8,8,2,414.63100000000026,0,1
A10Iso6C8,8,2,442.6850000000003,0,1
A10Iso7C8,8,2,456.71200000000033,0,1
A10Iso8C8,8,2,428.6580000000003,0,1
A10Iso9C8,8,2,496.75800000000055,0,1
A10Iso10C8,8,2,410.68700000000024,0,1
A10Iso1C7,7,2,356.5950000000001,0,1
A10Iso2C7,7,2,356.5950000000001,0,1
A10Iso3C7,7,2,370.6220000000001,0,1
A10Iso4C7,7,2,372.5500000000001,0,1
A10Iso5C7,7,2,386.57700000000017,0,1
A10Iso6C7,7,2,414.63100000000026,0,1
A10Iso7C7,7,2,428.65800000000024,0,1
A10Iso8C7,7,2,400.6040000000002,0,1
A10Iso9C7,7,2,468.70400000000046,0,1
A10Iso10C7,7,2,382.63300000000015,0,1
A10Iso1CC7,7,2,382.63300000000015,0,1
A10Iso2CC7,7,2,382.63300000000015,0,1
A10Iso3CC7,7,2,396.6600000000002,0,1
A10Iso4CC7,7,2,398.5880000000002,0,1
A10Iso5CC7,7,2,412.61500000000024,0,1
A10Iso6CC7,7,2,440.6690000000003,0,1
A10Iso7CC7,7,2,454.6960000000004,0,1
A10Iso8CC7,7,2,426.6420000000003,0,1
A10Iso9CC7,7,2,494.7420000000006,0,1
A10Iso10CC7,7,2,408.6710000000003,0,1
A10Iso1CC6,6,2,340.552,0,1
A10Iso2CC6,6,2,340.552,0,1
A10Iso3CC6,6,2,354.57900000000006,0,1
A10Iso4CC6,6,2,356.50700000000006,0,1
A10Iso5CC6,6,2,370.5340000000001,0,1
A10Iso6CC6,6,2,398.5880000000002,0,1
A10Iso7CC6,6,2,412.61500000000024,0,1
A10Iso8CC6,6,2,384.56100000000015,0,1
A10Iso9CC6,6,2,452.66100000000046,0,1
A10Iso10CC6,6,2,366.59000000000015,0,1
A10Iso1C6,6,2,328.541,0,1
A10Iso2C6,6,2,328.541,0,1
A10Iso3C6,6,2,342.56800000000004,0,1
A10Iso4C6,6,2,344.49600000000004,0,1
A10Iso5C6,6,2,358.5230000000001,0,1
A10Iso6C6,6,2,386.57700000000017,0,1
A10Iso7C6,6,2,400.6040000000002,0,1
A10Iso8C6,6,2,372.5500000000001,0,1
A10Iso9C6,6,2,440.6500000000004,0,1
A10Iso10C6,6,2,354.57900000000006,0,1
A11Iso12DC18,18,2,675.184,2,1
A11Iso22DC18,18,2,675.184,2,1
A11Iso32DC18,18,2,689.2109999999999,2,1
A11Iso42DC18,18,2,691.1389999999999,2,1
A11Iso72DC18,18,2,747.2469999999997,2,1
A11Iso82DC18,18,2,719.1929999999998,2,1
A11Iso102DC18,18,2,701.2219999999999,2,1
A11Iso1C11,11,2,482.8380000000005,0,1
A11Iso2C11,11,2,482.8380000000005,0,1
A11Iso3C11,11,2,496.86500000000046,0,1
A11Iso4C11,11,2,498.79300000000046,0,1
A11Iso5C11,11,2,512.8200000000005,0,1
A11Iso6C11,11,2,540.8740000000006,0,1
A11Iso7C11,11,2,554.9010000000005,0,1
A11Iso8C11,11,2,526.8470000000005,0,1
A11Iso9C11,11,2,594.9470000000005,0,1
A11Iso10C11,11,2,508.87600000000054,0,1
A11Iso1C10,10,2,454.7840000000004,0,1
A11Iso2C10,10,2,454.7840000000004,0,1
A11Iso3C10,10,2,468.8110000000004,0,1
A11Iso4C10,10,2,470.7390000000004,0,1
A11Iso5C10,10,2,484.7660000000004,0,1
A11Iso6C10,10,2,512.8200000000005,0,1
A11Iso7C10,10,2,526.8470000000005,0,1
A11Iso8C10,10,2,498.79300000000046,0,1
A11Iso9C10,10,2,566.8930000000006,0,1
A11Iso10C10,10,2,480.82200000000046,0,1
A11Iso1C9,9,2,426.7300000000003,0,1
A11Iso2C9,9,2,426.7300000000003,0,1
A11Iso3C9,9,2,440.75700000000035,0,1
A11Iso4C9,9,2,442.68500000000034,0,1
A11Iso5C9,9,2,456.7120000000004,0,1
A11Iso6C9,9,2,484.7660000000004,0,1
A11Iso7C9,9,2,498.79300000000046,0,1
A11Iso8C9,9,2,470.7390000000004,0,1
A11Iso9C9,9,2,538.8390000000006,0,1
A11Iso10C9,9,2,452.7680000000004,0,1
A11Iso1C8,8,2,398.6760000000002,0,1
A11Iso2C8,8,2,398.6760000000002,0,1
A11Iso3C8,8,2,412.70300000000026,0,1
A11Iso4C8,8,2,414.63100000000026,0,1
A11Iso5C8,8,2,428.6580000000003,0,1
A11Iso6C8,8,2,456.71200000000033,0,1
A11Iso7C8,8,2,470.7390000000004,0,1
A11Iso8C8,8,2,442.68500000000034,0,1
A11Iso9C8,8,2,510.7850000000006,0,1
A11Iso10C8,8,2,424.7140000000003,0,1
A11Iso1C7,7,2,370.6220000000001,0,1
A11Iso2C7,7,2,370.6220000000001,0,1
A11Iso3C7,7,2,384.64900000000017,0,1
A11Iso4C7,7,2,386.57700000000017,0,1
A11Iso5C7,7,2,400.6040000000002,0,1
A11Iso6C7,7,2,428.6580000000003,0,1
A11Iso7C7,7,2,442.6850000000003,0,1
A11Iso8C7,7,2,414.63100000000026,0,1
A11Iso9C7,7,2,482.7310000000005,0,1
A11Iso10C7,7,2,396.6600000000002,0,1
A11Iso1CC7,7,2,396.6600000000002,0,1
A11Iso2CC7,7,2,396.6600000000002,0,1
A11Iso3CC7,7,2,410.68700000000024,0,1
A11Iso4CC7,7,2,412.61500000000024,0,1
A11Iso5CC7,7,2,426.6420000000003,0,1
A11Iso6CC7,7,2,454.6960000000004,0,1
A11Iso7CC7,7,2,468.7230000000004,0,1
A11Iso8CC7,7,2,440.6690000000003,0,1
A11Iso9CC7,7,2,508.76900000000063,0,1
A11Iso10CC7,7,2,422.6980000000003,0,1
A11Iso1CC6,6,2,354.57900000000006,0,1
A11Iso2CC6,6,2,354.57900000000006,0,1
A11Iso3CC6,6,2,368.6060000000001,0,1
A11Iso4CC6,6,2,370.5340000000001,0,1
A11Iso5CC6,6,2,384.56100000000015,0,1
A11Iso6CC6,6,2,412.61500000000024,0,1
A11Iso7CC6,6,2,426.6420000000003,0,1
A11Iso8CC6,6,2,398.5880000000002,0,1
A11Iso9CC6,6,2,466.6880000000005,0,1
A11Iso10CC6,6,2,380.6170000000002,0,1
A11Iso1C6,6,2,342.56800000000004,0,1
A11Iso2C6,6,2,342.56800000000004,0,1
A11Iso3C6,6,2,356.5950000000001,0,1
A11Iso4C6,6,2,358.5230000000001,0,1
A11Iso5C6,6,2,372.5500000000001,0,1
A11Iso6C6,6,2,400.6040000000002,0,1
A11Iso7C6,6,2,414.63100000000026,0,1
A11Iso8C6,6,2,386.57700000000017,0,1
A11Iso9C6,6,2,454.6770000000004,0,1
A11Iso10C6,6,2,368.6060000000001,0,1
A12Iso12DC18,18,2,688.2269999999999,2,2
A12Iso22DC18,18,2,688.2269999999999,2,2
A12Iso32DC18,18,2,702.2539999999998,2,2
A12Iso42DC18,18,2,686.1669999999999,2,3
A12Iso72DC18,18,2,742.2749999999997,2,3
A12Iso82DC18,18,2,714.2209999999997,2,3
A12Iso102DC18,18,2,714.2649999999998,2,2
A12Iso1C11,11,2,495.8810000000005,0,2
A12Iso2C11,11,2,495.8810000000005,0,2
A12Iso3C11,11,2,509.90800000000047,0,2
A12Iso4C11,11,2,493.8210000000005,0,3
A12Iso5C11,11,2,507.8480000000005,0,3
A12Iso6C11,11,2,535.9020000000005,0,3
A12Iso7C11,11,2,549.9290000000005,0,3
A12Iso8C11,11,2,521.8750000000006,0,3
A12Iso9C11,11,2,607.9900000000004,0,2
A12Iso10C11,11,2,521.9190000000006,0,2
A12Iso1C10,10,2,467.8270000000004,0,2
A12Iso2C10,10,2,467.8270000000004,0,2
A12Iso3C10,10,2,481.8540000000005,0,2
A12Iso4C10,10,2,465.7670000000004,0,3
A12Iso5C10,10,2,479.7940000000005,0,3
A12Iso6C10,10,2,507.8480000000005,0,3
A12Iso7C10,10,2,521.8750000000006,0,3
A12Iso8C10,10,2,493.8210000000005,0,3
A12Iso9C10,10,2,579.9360000000004,0,2
A12Iso10C10,10,2,493.86500000000046,0,2
A12Iso1C9,9,2,439.7730000000003,0,2
A12Iso2C9,9,2,439.7730000000003,0,2
A12Iso3C9,9,2,453.8000000000003,0,2
A12Iso4C9,9,2,437.7130000000003,0,3
A12Iso5C9,9,2,451.7400000000003,0,3
A12Iso6C9,9,2,479.7940000000005,0,3
A12Iso7C9,9,2,493.8210000000005,0,3
A12Iso8C9,9,2,465.7670000000004,0,3
A12Iso9C9,9,2,551.8820000000005,0,2
A12Iso10C9,9,2,465.8110000000004,0,2
A12Iso1C8,8,2,411.7190000000002,0,2
A12Iso2C8,8,2,411.7190000000002,0,2
A12Iso3C8,8,2,425.74600000000027,0,2
A12Iso4C8,8,2,409.6590000000002,0,3
A12Iso5C8,8,2,423.68600000000026,0,3
A12Iso6C8,8,2,451.7400000000003,0,3
A12Iso7C8,8,2,465.7670000000004,0,3
A12Iso8C8,8,2,437.7130000000003,0,3
A12Iso9C8,8,2,523.8280000000005,0,2
A12Iso10C8,8,2,437.7570000000003,0,2
A12Iso1C7,7,2,383.66500000000013,0,2
A12Iso2C7,7,2,383.66500000000013,0,2
A12Iso3C7,7,2,397.6920000000002,0,2
A12Iso4C7,7,2,381.60500000000013,0,3
A12Iso5C7,7,2,395.6320000000002,0,3
A12Iso6C7,7,2,423.68600000000026,0,3
A12Iso7C7,7,2,437.7130000000003,0,3
A12Iso8C7,7,2,409.6590000000002,0,3
A12Iso9C7,7,2,495.7740000000005,0,2
A12Iso10C7,7,2,409.7030000000002,0,2
A12Iso1CC7,7,2,409.7030000000002,0,2
A12Iso2CC7,7,2,409.7030000000002,0,2
A12Iso3CC7,7,2,423.73000000000025,0,2
A12Iso4CC7,7,2,407.64300000000026,0,3
A12Iso5CC7,7,2,421.6700000000003,0,3
A12Iso6CC7,7,2,449.7240000000004,0,3
A12Iso7CC7,7,2,463.7510000000004,0,3
A12Iso8CC7,7,2,435.69700000000034,0,3
A12Iso9CC7,7,2,521.8120000000006,0,2
A12Iso10CC7,7,2,435.7410000000003,0,2
A12Iso1CC6,6,2,367.62200000000007,0,2
A12Iso2CC6,6,2,367.62200000000007,0,2
A12Iso3CC6,6,2,381.6490000000001,0,2
A12Iso4CC6,6,2,365.5620000000001,0,3
A12Iso5CC6,6,2,379.58900000000017,0,3
A12Iso6CC6,6,2,407.64300000000026,0,3
A12Iso7CC6,6,2,421.6700000000003,0,3
A12Iso8CC6,6,2,393.6160000000002,0,3
A12Iso9CC6,6,2,479.7310000000005,0,2
A12Iso10CC6,6,2,393.6600000000002,0,2
A12Iso1C6,6,2,355.61100000000005,0,2
A12Iso2C6,6,2,355.61100000000005,0,2
A12Iso3C6,6,2,369.6380000000001,0,2
A12Iso4C6,6,2,353.5510000000001,0,3
A12Iso5C6,6,2,367.5780000000001,0,3
A12Iso6C6,6,2,395.6320000000002,0,3
A12Iso7C6,6,2,409.6590000000003,0,3
A12Iso8C6,6,2,381.60500000000013,0,3
A12Iso9C6,6,2,467.7200000000004,0,2
A12Iso10C6,6,2,381.6490000000001,0,2
