Experiment_ID,IL_SMILES,Index,LNP_ID,Formulation_ID,IL_name,IL_molratio,IL_to_nucleicacid_massratio,IL_to_nucleicacid_chargeratio,HL_name,HL_SMILES,HL_molratio,CHL_name,CHL_SMILES,CHL_molratio,PEG_name,PEG_SMILES,PEG_molratio,Aqueous_buffer,Dialysis_buffer,Mixing_method,Model_type,Model_target,Cargo,Cargo_type,Dose_ug_nucleicacid,Experiment_method,Experiment_value,Publication_link,Publication_PMID,Heavy.Atoms,Rings,Aromatic.Rings,Rotatable.Bonds,van.der.Waals.Molecular.Volume,Topological.Polar.Surface.Area,Hydrogen.Bond.Donors,Hydrogen.Bond.Acceptors,LogP,Molar.Refractivity,Fraction.sp3.Carbons,sp3.Carbons,Nitrogen.Count,lnMolWt,has_ester,has_carbonate,has_disulfide,molwtlog1p,Cargo_type_FLuc,Cargo_type_GFP,Model_type_A549,Model_type_BeWo_b30,Model_type_DC2.4,Model_type_HEK293T,Model_type_HeLa,Model_type_HepG2,Model_type_IGROV1,Model_type_RAW264.7,HL_name_14PA,HL_name_18PG,HL_name_DDAB,HL_name_DOPE,HL_name_DOTAP,HL_name_DSPC,HL_name_MDOA,Cargo_mRNA,Cargo_pDNA,Cargo_siRNA,num_protonatable_nitrogens,Num_carbon_in_tail,num_unsaturated_cc_bonds,num_permanent_cationic_N,formal_net_charge,rel
YX_2024,CCCCCCC/C=C\C(=O)OCCCCCC(NC1CCN(C)CC1)C(=O)NCCCCCCCCCCCCCCCCCC,17346,LNP_0017346,YX_2024_F1901,A12_B5_C4,35.0,10.0,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,16.0,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,46.5,DMG-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,2.5,citrate,,handmixed,HeLa,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,0.648145035,https://www.nature.com/articles/s41467-024-50619-z,39060305.0,47,1,0,33,661.6121433880002,70.67,2,5,10.436799999999996,201.94139999999922,0.9024390243902439,37,3,6.495418112275528,1,0,0,6.496927316441849,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,18,1,0,0,1
YX_2024,CCCCCCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCCC)NC1CCN(C)CC1,17347,LNP_0017347,YX_2024_F1902,A12_B6_C4,35.0,10.0,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,16.0,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,46.5,DMG-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,2.5,citrate,,handmixed,HeLa,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,0.227072987,https://www.nature.com/articles/s41467-024-50619-z,39060305.0,48,1,0,35,677.6434435159999,70.66999999999999,2,5,11.050899999999992,206.65239999999918,0.9523809523809523,40,3,6.519359654769495,1,0,0,6.5208331816568466,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,18,0,0,0,1
YX_2024,C#CCCCCCCCCC(=O)OCCCCCC(NC1CCN(C)CC1)C(=O)NCCCCCCCCCCCCCCCCCC,17348,LNP_0017348,YX_2024_F1903,A12_B7_C4,35.0,10.0,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,16.0,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,46.5,DMG-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,2.5,citrate,,handmixed,HeLa,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,0.112178526,https://www.nature.com/articles/s41467-024-50619-z,39060305.0,48,1,0,34,673.6121433880002,70.67,2,5,10.274099999999997,205.1943999999992,0.9047619047619048,38,3,6.513396269214076,1,0,0,6.514878603034271,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,18,1,0,0,0
YX_2024,C=CCCCCCCCCC(=O)OCCCCCC(NC1CCN(C)CC1)C(=O)NCCCCCCCCCCCCCCCCCC,17349,LNP_0017349,YX_2024_F1904,A12_B8_C4,35.0,10.0,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,16.0,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,46.5,DMG-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,2.5,citrate,,handmixed,HeLa,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,0.34562914,https://www.nature.com/articles/s41467-024-50619-z,39060305.0,48,1,0,35,675.6277934520001,70.67,2,5,10.826899999999993,206.55839999999918,0.9047619047619048,38,3,6.5163824072311085,1,0,0,6.5178603244648325,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,18,1,0,0,1
YX_2024,CCCCCCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCCCCCCCC)NC1CCN(C)CC1,17350,LNP_0017350,YX_2024_F1905,A12_B9_C4,35.0,10.0,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,16.0,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,46.5,DMG-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,2.5,citrate,,handmixed,HeLa,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,0.259176765,https://www.nature.com/articles/s41467-024-50619-z,39060305.0,53,1,0,40,747.7216938359999,70.66999999999999,2,5,13.00139999999998,229.73739999999893,0.9574468085106383,45,3,6.617775903081671,1,0,0,6.6191114108197775,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,18,0,0,0,1
YX_2024,CCCCCCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCCCCCCCCCC)NC1CCN(C)CC1,17351,LNP_0017351,YX_2024_F1906,A12_B10_C4,35.0,10.0,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,16.0,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,46.5,DMG-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,2.5,citrate,,handmixed,HeLa,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,0.264410013,https://www.nature.com/articles/s41467-024-50619-z,39060305.0,55,1,0,42,775.7529939639999,70.66999999999999,2,5,13.781599999999976,238.97139999999885,0.9591836734693877,47,3,6.65458155184731,1,0,0,6.655868829985714,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,18,0,0,0,1
YX_2024,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(NC1CCN(C)CC1)C(=O)NCCCCCCCCCCCCCCCCCC,17352,LNP_0017352,YX_2024_F1907,A12_B11_C4,35.0,10.0,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,16.0,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,46.5,DMG-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,2.5,citrate,,handmixed,HeLa,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,-1.648444804,https://www.nature.com/articles/s41467-024-50619-z,39060305.0,55,1,0,41,773.7373439000002,70.67,2,5,13.55759999999998,238.87739999999886,0.9183673469387755,45,3,6.65198135046614,1,0,0,6.653271977980521,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,18,1,0,0,0
YX_2024,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCCCCCC(NC1CCN(C)CC1)C(=O)NCCCCCCCCCCCCCCCCCC,17353,LNP_0017353,YX_2024_F1908,A12_B12_C4,35.0,10.0,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,16.0,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,46.5,DMG-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,2.5,citrate,,handmixed,HeLa,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,-1.45543856,https://www.nature.com/articles/s41467-024-50619-z,39060305.0,55,1,0,40,771.7216938360001,70.67,2,5,13.333599999999981,238.78339999999886,0.8775510204081632,43,3,6.649374370407993,1,0,0,6.65066836477334,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,18,2,0,0,0
YX_2024,CCCCCCCC/C=C\CCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCC)NC1CCN(C)CC1,17354,LNP_0017354,YX_2024_F1909,A12_B1_C5,35.0,10.0,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,16.0,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,46.5,DMG-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,2.5,citrate,,handmixed,HeLa,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,-0.603906732,https://www.nature.com/articles/s41467-024-50619-z,39060305.0,46,1,0,32,647.5964933239999,70.66999999999999,2,5,10.046699999999998,197.3243999999993,0.9,36,3,6.4740048873630975,1,0,0,6.475546731775774,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,18,1,0,0,0
YX_2024,CCCCCCCC/C=C\CCCCCCCCNC(=O)C(CCCCCOC(=O)CCC(C)CCCCC)NC1CCN(C)CC1,17355,LNP_0017355,YX_2024_F1910,A12_B2_C5,35.0,10.0,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,16.0,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,46.5,DMG-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,2.5,citrate,,handmixed,HeLa,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,-0.472969048,https://www.nature.com/articles/s41467-024-50619-z,39060305.0,47,1,0,32,661.6121433879999,70.66999999999999,2,5,10.292699999999996,201.87139999999923,0.9024390243902439,37,3,6.495418112275529,1,0,0,6.496927316441849,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,18,1,0,0,0
YX_2024,CCCCCCCC/C=C\CCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCC)NC1CCN(C)CC1,17356,LNP_0017356,YX_2024_F1911,A12_B3_C5,35.0,10.0,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,16.0,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,46.5,DMG-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,2.5,citrate,,handmixed,HeLa,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,0.971933912,https://www.nature.com/articles/s41467-024-50619-z,39060305.0,47,1,0,33,661.6121433879999,70.66999999999999,2,5,10.436799999999996,201.94139999999922,0.9024390243902439,37,3,6.495418112275529,1,0,0,6.496927316441849,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,18,1,0,0,1
YX_2024,CCCCCCC/C=C/C(=O)OCCCCCC(NC1CCN(C)CC1)C(=O)NCCCCCCCC/C=C/CCCCCCCC,17357,LNP_0017357,YX_2024_F1912,A12_B4_C5,35.0,10.0,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,16.0,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,46.5,DMG-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,2.5,citrate,,handmixed,HeLa,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,0.818822181,https://www.nature.com/articles/s41467-024-50619-z,39060305.0,47,1,0,32,659.5964933240001,70.67,2,5,10.212799999999998,201.84739999999923,0.8536585365853658,35,3,6.4923686146068125,1,0,0,6.493882424625157,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,18,2,0,0,1
YX_2024,CCCCCCC/C=C/C(=O)OCCCCCC(NC1CCN(C)CC1)C(=O)NCCCCCCCC/C=C\CCCCCCCC,17358,LNP_0017358,YX_2024_F1913,A12_B5_C5,35.0,10.0,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,16.0,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,46.5,DMG-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,2.5,citrate,,handmixed,HeLa,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,0.836207377,https://www.nature.com/articles/s41467-024-50619-z,39060305.0,47,1,0,32,659.5964933240001,70.67,2,5,10.212799999999998,201.84739999999923,0.8536585365853658,35,3,6.4923686146068125,1,0,0,6.493882424625157,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,18,2,0,0,1
YX_2024,CCCCCCCC/C=C\CCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCCC)NC1CCN(C)CC1,17359,LNP_0017359,YX_2024_F1914,A12_B6_C5,35.0,10.0,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,16.0,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,46.5,DMG-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,2.5,citrate,,handmixed,HeLa,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,0.984128028,https://www.nature.com/articles/s41467-024-50619-z,39060305.0,48,1,0,34,675.6277934519999,70.66999999999999,2,5,10.826899999999993,206.55839999999915,0.9047619047619048,38,3,6.516382407231109,1,0,0,6.517860324464833,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,18,1,0,0,1
YX_2024,C#CCCCCCCCCC(=O)OCCCCCC(NC1CCN(C)CC1)C(=O)NCCCCCCCC/C=C\CCCCCCCC,17360,LNP_0017360,YX_2024_F1915,A12_B7_C5,35.0,10.0,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,16.0,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,46.5,DMG-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,2.5,citrate,,handmixed,HeLa,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,0.738156989,https://www.nature.com/articles/s41467-024-50619-z,39060305.0,48,1,0,33,671.5964933240001,70.67,2,5,10.050099999999997,205.1003999999992,0.8571428571428571,36,3,6.510401187462897,1,0,0,6.511887964345615,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,18,2,0,0,1
YX_2024,C=CCCCCCCCCC(=O)OCCCCCC(NC1CCN(C)CC1)C(=O)NCCCCCCCC/C=C\CCCCCCCC,17361,LNP_0017361,YX_2024_F1916,A12_B8_C5,35.0,10.0,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,16.0,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,46.5,DMG-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,2.5,citrate,,handmixed,HeLa,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,0.532038171,https://www.nature.com/articles/s41467-024-50619-z,39060305.0,48,1,0,34,673.6121433880002,70.67,2,5,10.602899999999995,206.4643999999992,0.8571428571428571,36,3,6.513396269214076,1,0,0,6.514878603034272,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,18,2,0,0,1
YX_2024,CCCCCCCC/C=C\CCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCCCCCCCC)NC1CCN(C)CC1,17362,LNP_0017362,YX_2024_F1917,A12_B9_C5,35.0,10.0,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,16.0,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,46.5,DMG-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,2.5,citrate,,handmixed,HeLa,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,0.737168061,https://www.nature.com/articles/s41467-024-50619-z,39060305.0,53,1,0,39,745.7060437719999,70.66999999999999,2,5,12.777399999999982,229.64339999999893,0.9148936170212766,43,3,6.615078084990588,1,0,0,6.616417198135502,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,18,1,0,0,1
YX_2024,CCCCCCCC/C=C\CCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCCCCCCCCCC)NC1CCN(C)CC1,17363,LNP_0017363,YX_2024_F1918,A12_B10_C5,35.0,10.0,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,16.0,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,46.5,DMG-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,2.5,citrate,,handmixed,HeLa,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,0.406387345,https://www.nature.com/articles/s41467-024-50619-z,39060305.0,55,1,0,41,773.7373438999999,70.66999999999999,2,5,13.557599999999978,238.87739999999886,0.9183673469387755,45,3,6.651981350466141,1,0,0,6.653271977980521,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,18,1,0,0,1
YX_2024,CCCCCCCC/C=C\CCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCC/C=C\CCCCCCCC)NC1CCN(C)CC1,17364,LNP_0017364,YX_2024_F1919,A12_B11_C5,35.0,10.0,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,16.0,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,46.5,DMG-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,2.5,citrate,,handmixed,HeLa,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,-1.482847581,https://www.nature.com/articles/s41467-024-50619-z,39060305.0,55,1,0,40,771.7216938359999,70.66999999999999,2,5,13.33359999999998,238.78339999999886,0.8775510204081632,43,3,6.649374370407993,1,0,0,6.650668364773341,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,18,2,0,0,0
