IL_SMILES,Experiment_value,IL_molratio,HL_molratio,CHL_molratio,PEG_molratio,IL_to_nucleicacid_massratio,molwtlog1p,Nitrogen.Count,Rotatable.Bonds,LogP,Fraction.sp3.Carbons,Topological.Polar.Surface.Area,Hydrogen.Bond.Donors,Hydrogen.Bond.Acceptors,Heavy.Atoms,van.der.Waals.Molecular.Volume,Molar.Refractivity,has_ester,has_carbonate,has_disulfide,Cargo_type_FLuc,Cargo_type_GFP,Model_type_A549,Model_type_BeWo_b30,Model_type_DC2.4,Model_type_HEK293T,Model_type_HeLa,Model_type_HepG2,Model_type_IGROV1,Model_type_RAW264.7,HL_name_14PA,HL_name_18PG,HL_name_DDAB,HL_name_DOPE,HL_name_DOTAP,HL_name_DSPC,HL_name_MDOA,Dose_ug_nucleicacid,Sample_weight
CCCCC#CCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCC#CCCCC)CCN(C)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCC#CCCCC)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCC#CCCCC)CCCCCC,-0.084593159,35.0,16.0,46.5,2.5,10.0,7.64064995699707,3,102,32.267,0.808,257.04,0,23,148,2078.589896,604.577,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCC(O)CC1)CCCCCC,-0.086595048,35.0,16.0,46.5,2.5,10.0,6.408365680558363,1,25,8.5194,0.833333333,85.3,1,7,43,605.4655387,174.8478,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN(C)C)CCCN(C)C)CCCCCC,-0.087383723,35.0,16.0,46.5,2.5,10.0,6.456730408334183,3,29,7.7077,0.837837838,71.55,0,8,45,635.5237223,187.481,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN(C)C)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCC)CCCCCC,-0.090912247,35.0,16.0,46.5,2.5,10.0,6.935879071507044,2,48,15.0521,0.803278689,130.14,0,12,73,1026.784748,298.243,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCCCO)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C\C/C=C\CCCCC)CCCCCC,-0.094102278,35.0,16.0,46.5,2.5,10.0,7.219755503678861,1,75,25.283,0.811764706,147.13,1,12,97,1364.144365,409.3568,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN(C)C)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCC)CCCCCC,-0.095850991,35.0,16.0,46.5,2.5,10.0,6.9082241690360116,2,46,14.2719,0.796610169,130.14,0,12,71,998.7534475,289.009,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCCCCC)CC(OCC)OCC)CCCCCC,-0.097862344,35.0,16.0,46.5,2.5,10.0,7.0420195280017985,1,56,17.8401,0.823529412,145.36,0,13,81,1141.873228,329.814,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCCC)CCc1ccccn1)CCCCCC,-0.100323622,35.0,16.0,46.5,2.5,10.0,6.981532553604314,2,49,16.5183,0.738461538,139.79,0,12,77,1074.784748,312.247,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN(CC)CC)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCCCC)CCCCCC,-0.101134477,35.0,16.0,46.5,2.5,10.0,7.014531292350221,2,54,17.3927,0.820895522,130.14,0,12,79,1110.878648,325.945,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN1CCCCCC1)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C\C/C=C\CCCCC)CCCCCC,-0.103463841,35.0,16.0,46.5,2.5,10.0,7.257893001776368,2,74,26.3865,0.820224719,130.14,0,12,101,1417.207299,427.945,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCC#CCCCCCC)CCN1CCCCN(C)CC1)CCCCCC,-0.117712964,35.0,16.0,46.5,2.5,10.0,7.098248357763652,3,55,18.2488,0.835616438,133.38,0,13,86,1207.967797,355.179,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCC#CCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCC#CCCCC)CCN1CCCCN(C)CC1)CCCCCC,-0.126603189,35.0,16.0,46.5,2.5,10.0,7.050762384896233,3,51,16.6884,0.826086957,133.38,0,13,82,1151.905197,336.711,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCC#CCCCCCC)CCC1CCCCN1C)CCCCCC,-0.127341571,35.0,16.0,46.5,2.5,10.0,7.073950841374344,2,55,19.0956,0.833333333,130.14,0,12,84,1178.941248,346.894,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(CCN2CCCC2)CC1)CCCCCC,-0.146774446,35.0,16.0,46.5,2.5,10.0,6.493749301263475,3,26,7.9959,0.846153846,71.55,0,8,47,659.5237223,192.487,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCN(CC)CC)CCN(CC)CC)CCCCCC,-0.154437455,35.0,16.0,46.5,2.5,10.0,6.499830648727564,3,31,8.4879,0.846153846,71.55,0,8,47,663.5550224,196.715,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCC)CCN1CCOCC1)CCCCCC,-0.155547793,35.0,16.0,46.5,2.5,10.0,6.935836290799969,2,45,13.6524,0.8,139.37,0,13,73,1026.748362,293.097,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCC(CCO)CC1)CCCCCC,-0.158520918,35.0,16.0,46.5,2.5,10.0,6.408365680558362,1,25,8.3769,0.833333333,85.3,1,7,43,605.4655387,174.7998,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCCC)CCc1ccncc1)CCCCCC,-0.16034665,35.0,16.0,46.5,2.5,10.0,6.981532553604314,2,49,16.5183,0.738461538,139.79,0,12,77,1074.784748,312.247,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCC)CCC1CCCCN1C)CCCCCC,-0.16851995,35.0,16.0,46.5,2.5,10.0,6.974093429814351,2,47,15.9748,0.8125,130.14,0,12,76,1066.816048,309.958,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCCCCC)CCc1cn(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCCCCC)cn1)CCCCCC,-0.171997614,35.0,16.0,46.5,2.5,10.0,7.394126721730689,3,78,25.9565,0.785714286,206.55,0,18,116,1624.224072,471.872,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCC(CO)CC1)CCCCCC,-0.17340408,35.0,16.0,46.5,2.5,10.0,6.408365680558363,1,25,8.3769,0.833333333,85.3,1,7,43,605.4655387,174.7998,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCC/C=C\CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN(C)C)CCCN(C)C)CCCCCC,-0.174985791,35.0,16.0,46.5,2.5,10.0,6.7109395878776805,3,44,13.3318,0.88,71.55,0,8,58,819.7428232,248.866,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCC(O)CC1)CCCCCC,-0.181016767,35.0,16.0,46.5,2.5,10.0,6.38498189750014,1,24,8.1293,0.828571429,85.3,1,7,42,591.4498887,170.2308,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCC/C=C\CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C\CCCCCCCC)CC(O)CO)CCCCCC,-0.189761839,35.0,16.0,46.5,2.5,10.0,7.21386550516216,1,75,23.9216,0.855421687,167.36,2,13,96,1356.139279,401.7006,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCC(CO)CC1)CCCCCC,-0.191662364,35.0,16.0,46.5,2.5,10.0,6.453554130239836,1,27,9.1571,0.842105263,85.3,1,7,45,633.4968389,184.0338,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(CCOCCO)CC1)CCCCCC,-0.192593184,35.0,16.0,46.5,2.5,10.0,6.458205045628914,2,27,6.5189,0.833333333,97.77,1,9,45,636.4713524,180.1008,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCC#CCCCCCC)CCN1CCC(C)CC1)CCCCCC,-0.205857276,35.0,16.0,46.5,2.5,10.0,7.073950841374344,2,55,18.9531,0.833333333,130.14,0,12,84,1178.941248,346.846,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCC#CCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCC#CCCCC)CC(O)CO)CCCCCC,-0.208095271,35.0,16.0,46.5,2.5,10.0,6.9787355076991835,1,51,15.014,0.80952381,167.36,2,13,76,1071.794978,306.6326,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCC#CCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCC#CCCCC)CCN1CCN(C)CC1)CCCCCC,-0.208599071,35.0,16.0,46.5,2.5,10.0,7.026146129881404,3,51,15.9082,0.820895522,133.38,0,13,80,1123.873897,327.477,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN1CCN(CCCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCCCCC)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCCCCC)CC1)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCCCCC)CCCCCC,-0.209011653,35.0,16.0,46.5,2.5,10.0,7.70541471552938,4,108,34.2934,0.820895522,260.28,0,24,158,2217.725996,647.662,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCCCCC)CCN1CCCCCC1)CCCCCC,-0.224618518,35.0,16.0,46.5,2.5,10.0,7.049905671086814,2,53,18.317,0.828571429,130.14,0,12,82,1150.909948,337.682,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(CCN(C)C)CC1)CCCCCC,-0.225139414,35.0,16.0,46.5,2.5,10.0,6.496794597836769,3,28,8.2419,0.846153846,71.55,0,8,47,661.5393724,194.601,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCn1ccnc1)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCC#CCCCCCC)CCCCCC,-0.233838332,35.0,16.0,46.5,2.5,10.0,7.059388220536136,3,56,18.508,0.785714286,144.72,0,13,83,1161.889547,338.852,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(C)CCCN(C)CCCN(C)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCCCCC)CCCCCC,-0.234562137,35.0,16.0,46.5,2.5,10.0,7.076491640132083,3,58,17.7146,0.830985915,133.38,0,13,84,1181.952147,348.059,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCC(O)CC1)CCCCCC,-0.238099826,35.0,16.0,46.5,2.5,10.0,6.361038193948492,1,23,7.7392,0.823529412,85.3,1,7,41,577.4342386,165.6138,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCC/C=C\CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C\CCCCCCCC)CCN1CCCCN(C)CC1)CCCCCC,-0.243577107,35.0,16.0,46.5,2.5,10.0,7.271224092238111,3,75,25.596,0.865168539,133.38,0,13,102,1436.249498,431.779,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCC)CCc1cn(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCC)cn1)CCCCCC,-0.249314579,35.0,16.0,46.5,2.5,10.0,7.313327714663824,3,69,22.4456,0.764044944,206.55,0,18,107,1498.083221,430.319,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(C)CCN(C)C)CCCCCC,-0.25110877,35.0,16.0,46.5,2.5,10.0,6.338332559911316,2,25,7.3858,0.818181818,68.31,0,7,40,564.450223,165.367,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCC[C@H]1CO)CCCCCC,-0.253762099,35.0,16.0,46.5,2.5,10.0,6.311359057986524,1,22,6.959,0.8125,85.3,1,7,39,549.4029385,156.3798,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCC)CCc1ccncc1)CCCCCC,-0.257642436,35.0,16.0,46.5,2.5,10.0,6.92800780505868,2,45,14.9579,0.721311475,139.79,0,12,73,1018.722147,293.779,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN1CCCCC1)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCC)CCCCCC,-0.260331087,35.0,16.0,46.5,2.5,10.0,6.947489321897609,2,46,15.1962,0.806451613,130.14,0,12,74,1038.784748,300.746,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCC#CCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCC#CCCCC)CCN1CCCC1)CCCCCC,-0.263443743,35.0,16.0,46.5,2.5,10.0,7.000008062437133,2,51,16.7566,0.818181818,130.14,0,12,78,1094.847348,319.214,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCC#CCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCC#CCCCC)CCN1CCC(C)CC1)CCCCCC,-0.272223003,35.0,16.0,46.5,2.5,10.0,7.025268055899694,2,51,17.3927,0.823529412,130.14,0,12,80,1122.878648,328.378,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(CCCN(C)C)CC1)CCCCCC,-0.27877907,35.0,16.0,46.5,2.5,10.0,6.496794597836769,3,28,8.2419,0.846153846,71.55,0,8,47,661.5393724,194.601,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(C)CCCN(C)CCCN(C)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCCC)CCCCCC,-0.279518783,35.0,16.0,46.5,2.5,10.0,7.027935439238241,3,54,16.1542,0.820895522,133.38,0,13,80,1125.889547,329.591,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCC#CCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN1CCCC1)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCC#CCCCC)CCCCCC,-0.281054565,35.0,16.0,46.5,2.5,10.0,7.012717815456752,2,52,17.1467,0.820895522,130.14,0,12,79,1108.862998,323.831,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(CCCN(C)C)CC1)CCCCCC,-0.2839804,35.0,16.0,46.5,2.5,10.0,6.51773035536185,3,29,8.632,0.85,71.55,0,8,48,675.5550224,199.218,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCCCCCCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCCCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCCCCCCCCCCCC)CCN1CCN(CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCCCCCCCCCCCC)CC1)CCCCCC,-0.290262527,35.0,16.0,46.5,2.5,10.0,8.129021683273066,5,194,63.33,0.904761905,325.35,0,30,240,3387.979123,1013.09,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCC(CO)CC1)CCCCCC,-0.292428667,35.0,16.0,46.5,2.5,10.0,6.431215133182697,1,26,8.767,0.837837838,85.3,1,7,44,619.4811888,179.4168,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCCCC1CO)CCCCCC,-0.296242353,35.0,16.0,46.5,2.5,10.0,6.408365680558363,1,25,8.5194,0.833333333,85.3,1,7,43,605.4655387,174.8478,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCC#CCCCCCC)CC(OCC)OCC)CCCCCC,-0.31873114,35.0,16.0,46.5,2.5,10.0,7.0662527833780855,1,58,18.6203,0.828571429,145.36,0,13,83,1169.904528,339.048,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN1CCCCC1)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCC)CCCCCC,-0.318960119,35.0,16.0,46.5,2.5,10.0,6.974093429814351,2,48,15.9764,0.8125,130.14,0,12,76,1066.816048,309.98,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCCCCCCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(CCOCCO)CC1)CCCCCC,-0.325298871,35.0,16.0,46.5,2.5,10.0,6.697368759612358,2,42,11.9769,0.916666667,97.77,1,9,57,808.6904533,236.9628,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCC(O)CC1)CCCCCC,-0.344454973,35.0,16.0,46.5,2.5,10.0,6.336507096316959,1,22,7.3491,0.818181818,85.3,1,7,40,563.4185885,160.9968,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCCCC1CCO)CCCCCC,-0.346993298,35.0,16.0,46.5,2.5,10.0,6.38498189750014,1,24,8.1293,0.828571429,85.3,1,7,42,591.4498887,170.2308,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCC#CCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN(C)C)CCCN(C)C)CCCCCC,-0.34930114,35.0,16.0,46.5,2.5,10.0,6.520703598384688,3,32,8.878,0.85,71.55,0,8,48,677.5706725,201.332,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN1CCN(CCCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCC#CCCCCCC)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCC#CCCCCCC)CC1)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCC#CCCCCCC)CCCCCC,-0.349544697,35.0,16.0,46.5,2.5,10.0,7.730370733869734,4,112,35.8538,0.826086957,260.28,0,24,162,2273.788596,666.13,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN(C)C)CCCN(C)C)CCCCCC,-0.353642183,35.0,16.0,46.5,2.5,10.0,6.561186240781443,3,34,9.6582,0.857142857,71.55,0,8,50,705.6019726,210.566,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(C)CCCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCCC)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCCC)CCCCCC,-0.365827201,35.0,16.0,46.5,2.5,10.0,7.325970754575565,2,73,23.4986,0.802197802,191.97,0,17,108,1517.150572,440.353,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCC#CCCCCCC)CC1CCCCN1C)CCCCCC,-0.370506744,35.0,16.0,46.5,2.5,10.0,7.06200052576637,2,54,18.7055,0.830985915,130.14,0,12,83,1164.925598,342.277,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN1CCCCC1)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCCCC)CCCCCC,-0.378448612,35.0,16.0,46.5,2.5,10.0,7.025268055899694,2,52,17.5368,0.823529412,130.14,0,12,80,1122.878648,328.448,True,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,1.0
