IL_SMILES,Experiment_value,IL_molratio,HL_molratio,CHL_molratio,PEG_molratio,IL_to_nucleicacid_massratio,molwtlog1p,Nitrogen.Count,Rotatable.Bonds,LogP,Fraction.sp3.Carbons,Topological.Polar.Surface.Area,Hydrogen.Bond.Donors,Hydrogen.Bond.Acceptors,Heavy.Atoms,van.der.Waals.Molecular.Volume,Molar.Refractivity,has_ester,has_carbonate,has_disulfide,Cargo_type_FLuc,Cargo_type_GFP,Model_type_A549,Model_type_BeWo_b30,Model_type_DC2.4,Model_type_HEK293T,Model_type_HeLa,Model_type_HepG2,Model_type_IGROV1,Model_type_RAW264.7,HL_name_14PA,HL_name_18PG,HL_name_DDAB,HL_name_DOPE,HL_name_DOTAP,HL_name_DSPC,HL_name_MDOA,num_permanent_cationic_N,formal_net_charge,Dose_ug_nucleicacid,Sample_weight
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,2.418528123,39.2,0.8,59.4,0.6,8.48,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.7304851,39.2,0.8,59.4,0.6,16.96,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,0.424959148,39.2,0.8,59.4,0.6,25.44,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,1.618518469,58.8,1.2,39.6,0.4,8.48,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.282270701,58.8,1.2,39.6,0.4,16.96,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.282270701,58.8,1.2,39.6,0.4,25.44,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,1.618518469,78.4,1.6,19.8,0.2,8.48,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,2.128973484,78.4,1.6,19.8,0.2,16.96,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.7304851,78.4,1.6,19.8,0.2,25.44,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.282270701,18.2,1.8,79.2,0.8,8.48,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.7304851,18.2,1.8,79.2,0.8,16.96,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.7304851,18.2,1.8,79.2,0.8,25.44,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,0.714513786,36.4,3.6,59.4,0.6,8.48,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,0.424959148,36.4,3.6,59.4,0.6,16.96,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,0.973529237,36.4,3.6,59.4,0.6,25.44,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,0.096689173,54.5,5.5,39.6,0.4,8.48,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.282270701,54.5,5.5,39.6,0.4,16.96,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,0.973529237,54.5,5.5,39.6,0.4,25.44,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.7304851,72.7,7.3,19.8,0.2,8.48,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.282270701,72.7,7.3,19.8,0.2,16.96,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-1.279055189,72.7,7.3,19.8,0.2,25.44,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-1.279055189,10.0,10.0,79.2,0.8,8.48,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,0.096689173,10.0,10.0,79.2,0.8,16.96,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,0.714513786,10.0,10.0,79.2,0.8,25.44,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.282270701,20.0,20.0,59.4,0.6,8.48,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,0.973529237,20.0,20.0,59.4,0.6,16.96,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,0.973529237,20.0,20.0,59.4,0.6,25.44,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.282270701,30.0,30.0,39.6,0.4,8.48,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,1.970313724,30.0,30.0,39.6,0.4,16.96,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,0.973529237,30.0,30.0,39.6,0.4,25.44,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,0.096689173,40.0,40.0,19.8,0.2,8.48,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,0.424959148,40.0,40.0,19.8,0.2,16.96,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,0.714513786,40.0,40.0,19.8,0.2,25.44,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.282270701,19.9,0.1,72.7,7.3,8.48,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-1.279055189,19.9,0.1,72.7,7.3,16.96,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-1.279055189,19.9,0.1,72.7,7.3,25.44,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.282270701,39.8,0.2,54.5,5.5,8.48,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.282270701,39.8,0.2,54.5,5.5,16.96,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.282270701,39.8,0.2,54.5,5.5,25.44,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,0.714513786,59.7,0.3,36.4,3.6,8.48,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.282270701,59.7,0.3,36.4,3.6,16.96,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-1.986285038,59.7,0.3,36.4,3.6,25.44,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.7304851,79.6,0.4,18.2,1.8,8.48,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.282270701,79.6,0.4,18.2,1.8,16.96,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.282270701,79.6,0.4,18.2,1.8,25.44,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,0.714513786,19.8,0.2,72.7,7.3,8.48,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-1.986285038,19.8,0.2,72.7,7.3,16.96,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.282270701,19.8,0.2,72.7,7.3,25.44,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.7304851,39.6,0.4,54.5,5.5,8.48,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.7304851,39.6,0.4,54.5,5.5,16.96,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-1.986285038,39.6,0.4,54.5,5.5,25.44,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.282270701,59.4,0.6,36.4,3.6,8.48,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,0.096689173,59.4,0.6,36.4,3.6,16.96,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,0.973529237,59.4,0.6,36.4,3.6,25.44,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,0.424959148,79.2,0.8,18.2,1.8,8.48,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.282270701,79.2,0.8,18.2,1.8,16.96,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.282270701,79.2,0.8,18.2,1.8,25.44,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,0.424959148,19.6,0.4,72.7,7.3,8.48,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.282270701,19.6,0.4,72.7,7.3,16.96,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-1.279055189,19.6,0.4,72.7,7.3,25.44,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,0.714513786,39.2,0.8,54.5,5.5,8.48,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,0.973529237,39.2,0.8,54.5,5.5,16.96,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,0.424959148,39.2,0.8,54.5,5.5,25.44,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,0.714513786,58.8,1.2,36.4,3.6,8.48,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.7304851,58.8,1.2,36.4,3.6,16.96,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,0.973529237,58.8,1.2,36.4,3.6,25.44,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.7304851,78.4,1.6,18.2,1.8,8.48,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,0.096689173,78.4,1.6,18.2,1.8,16.96,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,0.424959148,78.4,1.6,18.2,1.8,25.44,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,0.096689173,18.2,1.8,72.7,7.3,8.48,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.282270701,18.2,1.8,72.7,7.3,16.96,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.7304851,18.2,1.8,72.7,7.3,25.44,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.6110808,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1.0
